date,district,rainfall_mm
2021-04-03,Uttarkashi,0.0284526413868201
2021-04-04,Almora,0.0487405086530134
2021-04-04,Bageshwar,0.3544788504870239
2021-04-04,Chamoli,0.2260889923262623
2021-04-04,Champawat,0.0
2021-04-04,Dehra Dun,0.0274986365014769
2021-04-04,Haridwar,0.0027179080216588
2021-04-04,Naini Tal,0.005134053742001
2021-04-04,Pauri Garhwal,0.075109858698333
2021-04-04,Pithoragarh,0.2417132962061622
2021-04-04,Rudra Prayag,0.5090328046029019
2021-04-04,Tehri Garhwal,0.1766469650768707
2021-04-04,Udham Singh Nagar,0.0224741346321442
2021-04-04,Uttarkashi,0.6880025521574248
2021-04-05,Almora,0.0902975840721816
2021-04-05,Bageshwar,0.9572610065044822
2021-04-05,Chamoli,1.7148828425278897
2021-04-05,Champawat,0.0606212333273928
2021-04-05,Dehra Dun,0.4146388544562445
2021-04-05,Haridwar,0.0140817039079608
2021-04-05,Naini Tal,0.1134630551052258
2021-04-05,Pauri Garhwal,0.28938323390138
2021-04-05,Pithoragarh,0.9038369822477876
2021-04-05,Rudra Prayag,3.1429325612686525
2021-04-05,Tehri Garhwal,0.8830332423088448
2021-04-05,Udham Singh Nagar,0.003109665864491
2021-04-05,Uttarkashi,2.0715529480795505
2021-04-06,Almora,1.4284225528612289
2021-04-06,Bageshwar,2.61702106816451
2021-04-06,Chamoli,6.6017816787659775
2021-04-06,Champawat,0.5184148977967408
2021-04-06,Dehra Dun,11.844235891701553
2021-04-06,Haridwar,2.727416743893852
2021-04-06,Naini Tal,0.2175506546708784
2021-04-06,Pauri Garhwal,3.671238049010272
2021-04-06,Pithoragarh,2.7073565319544133
2021-04-06,Rudra Prayag,9.29805849155826
2021-04-06,Tehri Garhwal,8.872098044655809
2021-04-06,Udham Singh Nagar,0.0524172317649604
2021-04-06,Uttarkashi,16.311079376484468
2021-04-07,Almora,3.1804981799966674
2021-04-07,Bageshwar,5.291458517278763
2021-04-07,Chamoli,11.5141495290896
2021-04-07,Champawat,1.6119289536603696
2021-04-07,Dehra Dun,0.466644173203979
2021-04-07,Haridwar,0.0932426463670243
2021-04-07,Naini Tal,0.458537348178901
2021-04-07,Pauri Garhwal,2.0860777343248897
2021-04-07,Pithoragarh,6.680679259884968
2021-04-07,Rudra Prayag,4.183431675613557
2021-04-07,Tehri Garhwal,2.928581701764525
2021-04-07,Udham Singh Nagar,0.0023019508941265
2021-04-07,Uttarkashi,2.92750352831004
2021-04-08,Almora,0.0
2021-04-08,Bageshwar,0.1276433799284003
2021-04-08,Chamoli,2.807648523135387
2021-04-08,Champawat,0.0
2021-04-08,Dehra Dun,0.0
2021-04-08,Haridwar,0.0
2021-04-08,Naini Tal,0.0
2021-04-08,Pauri Garhwal,0.0054510059700343
2021-04-08,Pithoragarh,0.0384738244131725
2021-04-08,Rudra Prayag,1.2462003176288747
2021-04-08,Tehri Garhwal,0.1255218235310167
2021-04-08,Udham Singh Nagar,0.0
2021-04-08,Uttarkashi,0.4727452405584378
2021-04-09,Almora,0.017348833710037
2021-04-09,Bageshwar,0.1222022016808349
2021-04-09,Chamoli,0.0568042348953733
2021-04-09,Champawat,0.0153175200049084
2021-04-09,Dehra Dun,4.701553489814893e-05
2021-04-09,Haridwar,0.0
2021-04-09,Naini Tal,0.0122492983610144
2021-04-09,Pauri Garhwal,0.0
2021-04-09,Pithoragarh,0.0452011176274772
2021-04-09,Rudra Prayag,0.1404248656972033
2021-04-09,Tehri Garhwal,0.0435503234003332
2021-04-09,Udham Singh Nagar,0.0
2021-04-09,Uttarkashi,0.0771930024486334
2021-04-10,Almora,0.0
2021-04-10,Bageshwar,0.459713227090234
2021-04-10,Chamoli,0.0893933384945307
2021-04-10,Champawat,0.0
2021-04-10,Dehra Dun,0.0
2021-04-10,Haridwar,0.0
2021-04-10,Naini Tal,0.0
2021-04-10,Pauri Garhwal,0.0
2021-04-10,Pithoragarh,0.1336449178125632
2021-04-10,Rudra Prayag,0.2602193391709773
2021-04-10,Tehri Garhwal,0.1040702426548318
2021-04-10,Udham Singh Nagar,0.0
2021-04-10,Uttarkashi,0.227072018973944
2021-04-11,Almora,0.0
2021-04-11,Bageshwar,0.104725180954419
2021-04-11,Chamoli,0.0782347117570945
2021-04-11,Champawat,0.0
2021-04-11,Dehra Dun,0.0
2021-04-11,Haridwar,0.0
2021-04-11,Naini Tal,0.0
2021-04-11,Pauri Garhwal,0.0
2021-04-11,Pithoragarh,0.0727958481502466
2021-04-11,Rudra Prayag,0.0400518118151317
2021-04-11,Tehri Garhwal,0.072496662314575
2021-04-11,Udham Singh Nagar,0.0
2021-04-11,Uttarkashi,0.0348592730442076
2021-04-12,Almora,0.0158724237374563
2021-04-12,Bageshwar,0.205293188336723
2021-04-12,Chamoli,0.3603622784131762
2021-04-12,Champawat,0.0026355421798954
2021-04-12,Dehra Dun,0.4936488010131409
2021-04-12,Haridwar,0.0131220280098167
2021-04-12,Naini Tal,0.0075610515700346
2021-04-12,Pauri Garhwal,0.1734091384074567
2021-04-12,Pithoragarh,0.1206086002933281
2021-04-12,Rudra Prayag,0.2759084554784811
2021-04-12,Tehri Garhwal,0.753475486086962
2021-04-12,Udham Singh Nagar,0.0004219627455196242
2021-04-12,Uttarkashi,0.8273343291022254
2021-04-13,Almora,0.0006954989142497745
2021-04-13,Bageshwar,0.9940284601121676
2021-04-13,Chamoli,0.0663744513622314
2021-04-13,Champawat,0.0441503498233839
2021-04-13,Dehra Dun,0.0262830470669349
2021-04-13,Haridwar,0.0
2021-04-13,Naini Tal,0.0277070554184686
2021-04-13,Pauri Garhwal,5.242463840882087e-05
2021-04-13,Pithoragarh,0.3593803106714768
2021-04-13,Rudra Prayag,0.0554956808223007
2021-04-13,Tehri Garhwal,0.0522817370301241
2021-04-13,Udham Singh Nagar,0.0
2021-04-13,Uttarkashi,0.4317579699477866
2021-04-14,Almora,0.3053579122833644
2021-04-14,Bageshwar,0.1820248128500465
2021-04-14,Chamoli,0.90415028754226
2021-04-14,Champawat,0.0129367465615725
2021-04-14,Dehra Dun,0.276568540769207
2021-04-14,Haridwar,0.1653856299412497
2021-04-14,Naini Tal,0.1508017210200797
2021-04-14,Pauri Garhwal,0.0408542118587473
2021-04-14,Pithoragarh,1.2224332293147198
2021-04-14,Rudra Prayag,0.6734801201619504
2021-04-14,Tehri Garhwal,0.651564029816061
2021-04-14,Udham Singh Nagar,0.0303369776030301
2021-04-14,Uttarkashi,0.3462878376057401
2021-04-15,Almora,0.7970763086516827
2021-04-15,Bageshwar,2.0639815698081616
2021-04-15,Chamoli,0.9382832450951706
2021-04-15,Champawat,3.2381261812521136
2021-04-15,Dehra Dun,0.7767688548316762
2021-04-15,Haridwar,0.0643475950951569
2021-04-15,Naini Tal,0.3657175438308448
2021-04-15,Pauri Garhwal,0.1626297085477818
2021-04-15,Pithoragarh,0.6535545482813933
2021-04-15,Rudra Prayag,0.597718464522357
2021-04-15,Tehri Garhwal,0.2851520141587015
2021-04-15,Udham Singh Nagar,0.0866885877528483
2021-04-15,Uttarkashi,0.3332181951775539
2021-04-16,Almora,3.665153124561854
2021-04-16,Bageshwar,3.250930995072121
2021-04-16,Chamoli,3.1486302858007176
2021-04-16,Champawat,3.43341106883728
2021-04-16,Dehra Dun,2.918847028363033
2021-04-16,Haridwar,8.066722808655191
2021-04-16,Naini Tal,2.9669738370097907
2021-04-16,Pauri Garhwal,3.705018812718856
2021-04-16,Pithoragarh,1.4665879364226628
2021-04-16,Rudra Prayag,4.185854827403855
2021-04-16,Tehri Garhwal,2.161024538054849
2021-04-16,Udham Singh Nagar,1.861908020987251
2021-04-16,Uttarkashi,5.249254578288704
2021-04-17,Almora,2.391423486949171
2021-04-17,Bageshwar,9.786612809418791
2021-04-17,Chamoli,8.737839133336283
2021-04-17,Champawat,0.5257529997564646
2021-04-17,Dehra Dun,2.354499805749374
2021-04-17,Haridwar,0.2158628228048512
2021-04-17,Naini Tal,0.6006671374975926
2021-04-17,Pauri Garhwal,4.643382813407061
2021-04-17,Pithoragarh,8.04376336001446
2021-04-17,Rudra Prayag,9.292903031445135
2021-04-17,Tehri Garhwal,12.79319115372414
2021-04-17,Udham Singh Nagar,0.0921098117058931
2021-04-17,Uttarkashi,8.412374592557235
2021-04-18,Almora,2.9425256831465147
2021-04-18,Bageshwar,1.0940247908332177
2021-04-18,Chamoli,0.5009161130465144
2021-04-18,Champawat,8.268720908301797
2021-04-18,Dehra Dun,0.7860833908846
2021-04-18,Haridwar,0.0040350413751194
2021-04-18,Naini Tal,2.8105896769062846
2021-04-18,Pauri Garhwal,0.7403322628042053
2021-04-18,Pithoragarh,1.3057190411145072
2021-04-18,Rudra Prayag,1.750609633570701
2021-04-18,Tehri Garhwal,2.333697996909147
2021-04-18,Udham Singh Nagar,0.1238479122999607
2021-04-18,Uttarkashi,0.3800382272446665
2021-04-19,Almora,0.0015753795556449
2021-04-19,Bageshwar,0.2382536697877666
2021-04-19,Chamoli,0.1718383799245431
2021-04-19,Champawat,0.0
2021-04-19,Dehra Dun,0.0
2021-04-19,Haridwar,0.0
2021-04-19,Naini Tal,0.0
2021-04-19,Pauri Garhwal,0.0065515378330549
2021-04-19,Pithoragarh,0.2682208156379732
2021-04-19,Rudra Prayag,0.5346752875476483
2021-04-19,Tehri Garhwal,0.1244896076720107
2021-04-19,Udham Singh Nagar,0.0
2021-04-19,Uttarkashi,0.0656512860225796
2021-04-20,Almora,13.462857615286376
2021-04-20,Bageshwar,12.124779173642269
2021-04-20,Chamoli,9.665294831654997
2021-04-20,Champawat,5.8947086871471175
2021-04-20,Dehra Dun,7.294415192107439
2021-04-20,Haridwar,3.2797868578362017
2021-04-20,Naini Tal,8.636036367225682
2021-04-20,Pauri Garhwal,14.721900060878228
2021-04-20,Pithoragarh,9.719190052091928
2021-04-20,Rudra Prayag,11.087488509352044
2021-04-20,Tehri Garhwal,10.551142543872796
2021-04-20,Udham Singh Nagar,3.644867642327154
2021-04-20,Uttarkashi,7.860300689110552
2021-04-21,Almora,19.857131472957693
2021-04-21,Bageshwar,23.42260522623837
2021-04-21,Chamoli,27.139578409564283
2021-04-21,Champawat,6.5555583412240495
2021-04-21,Dehra Dun,11.15315799847926
2021-04-21,Haridwar,3.691870862313716
2021-04-21,Naini Tal,5.596983148116348
2021-04-21,Pauri Garhwal,11.012351527425102
2021-04-21,Pithoragarh,17.372562846649025
2021-04-21,Rudra Prayag,43.29876769960299
2021-04-21,Tehri Garhwal,22.82665456395929
2021-04-21,Udham Singh Nagar,10.925962658902533
2021-04-21,Uttarkashi,30.27410982862861
2021-04-22,Almora,1.8278910887523332
2021-04-22,Bageshwar,2.40654865162454
2021-04-22,Chamoli,5.542237881416216
2021-04-22,Champawat,3.137911573921546
2021-04-22,Dehra Dun,5.8417803285565775
2021-04-22,Haridwar,3.301190266015048
2021-04-22,Naini Tal,3.0392470395460203
2021-04-22,Pauri Garhwal,5.187887466623911
2021-04-22,Pithoragarh,4.012754944290053
2021-04-22,Rudra Prayag,8.57062152918454
2021-04-22,Tehri Garhwal,6.767102388577114
2021-04-22,Udham Singh Nagar,0.8661431962636031
2021-04-22,Uttarkashi,10.795706203434523
2021-04-23,Almora,25.399578500427573
2021-04-23,Bageshwar,25.29574662287145
2021-04-23,Chamoli,23.02994074732256
2021-04-23,Champawat,2.867592806993782
2021-04-23,Dehra Dun,26.69509417581052
2021-04-23,Haridwar,8.460691829967859
2021-04-23,Naini Tal,8.218531963800341
2021-04-23,Pauri Garhwal,13.091647211581234
2021-04-23,Pithoragarh,14.441241649059728
2021-04-23,Rudra Prayag,27.168044290640463
2021-04-23,Tehri Garhwal,21.90492989706356
2021-04-23,Udham Singh Nagar,2.6706657677796923
2021-04-23,Uttarkashi,26.1216157078882
2021-04-24,Almora,2.522859205057745
2021-04-24,Bageshwar,2.228104722957634
2021-04-24,Chamoli,4.320911495253546
2021-04-24,Champawat,0.4458709751551757
2021-04-24,Dehra Dun,0.9213818268008724
2021-04-24,Haridwar,0.0059772846650586
2021-04-24,Naini Tal,0.0509565609029068
2021-04-24,Pauri Garhwal,4.005010308763588
2021-04-24,Pithoragarh,1.8968517082332683
2021-04-24,Rudra Prayag,2.162233084947875
2021-04-24,Tehri Garhwal,4.695300118394713
2021-04-24,Udham Singh Nagar,0.0033653560478571
2021-04-24,Uttarkashi,0.3119400658877141
2021-04-25,Almora,0.0022071583394502
2021-04-25,Bageshwar,0.0154154409103177
2021-04-25,Chamoli,0.0804847384596378
2021-04-25,Champawat,0.0
2021-04-25,Dehra Dun,0.000321613511481315
2021-04-25,Haridwar,0.0
2021-04-25,Naini Tal,0.0
2021-04-25,Pauri Garhwal,0.0044911725870347
2021-04-25,Pithoragarh,0.0966535484012386
2021-04-25,Rudra Prayag,0.5270638949136428
2021-04-25,Tehri Garhwal,0.1999165977455578
2021-04-25,Udham Singh Nagar,0.0
2021-04-25,Uttarkashi,0.0946050879317772
2021-04-26,Almora,0.0
2021-04-26,Bageshwar,0.343302380346337
2021-04-26,Chamoli,0.089116954358517
2021-04-26,Champawat,0.0
2021-04-26,Dehra Dun,0.0
2021-04-26,Haridwar,0.0
2021-04-26,Naini Tal,0.0
2021-04-26,Pauri Garhwal,0.0
2021-04-26,Pithoragarh,0.0587603458596122
2021-04-26,Rudra Prayag,0.2242711500980487
2021-04-26,Tehri Garhwal,0.1134626354807025
2021-04-26,Udham Singh Nagar,0.0
2021-04-26,Uttarkashi,0.0611956986473563
2021-04-27,Almora,0.0821664845081017
2021-04-27,Bageshwar,2.380880464974325
2021-04-27,Chamoli,3.3485467600194525
2021-04-27,Champawat,0.0
2021-04-27,Dehra Dun,0.0731459511752382
2021-04-27,Haridwar,0.0
2021-04-27,Naini Tal,0.0
2021-04-27,Pauri Garhwal,0.0295732781513876
2021-04-27,Pithoragarh,0.568864390456692
2021-04-27,Rudra Prayag,3.0596597001091648
2021-04-27,Tehri Garhwal,3.277672916177655
2021-04-27,Udham Singh Nagar,0.0
2021-04-27,Uttarkashi,3.313636229861914
2021-04-28,Almora,0.0026165943058942
2021-04-28,Bageshwar,2.5456185099192874
2021-04-28,Chamoli,0.8501176299543087
2021-04-28,Champawat,0.0
2021-04-28,Dehra Dun,0.5913307285507441
2021-04-28,Haridwar,0.0
2021-04-28,Naini Tal,0.0073807541163686
2021-04-28,Pauri Garhwal,0.0651576576991248
2021-04-28,Pithoragarh,0.1513145594393221
2021-04-28,Rudra Prayag,3.928224399163096
2021-04-28,Tehri Garhwal,3.8860335752088018
2021-04-28,Udham Singh Nagar,0.0
2021-04-28,Uttarkashi,2.0261683810673574
2021-04-29,Almora,4.188987158346844
2021-04-29,Bageshwar,1.4877904029253195
2021-04-29,Chamoli,4.745516638385405
2021-04-29,Champawat,1.1713164931595188
2021-04-29,Dehra Dun,0.5668676611596786
2021-04-29,Haridwar,0.3541873516934722
2021-04-29,Naini Tal,4.60403450286889
2021-04-29,Pauri Garhwal,4.214085554131318
2021-04-29,Pithoragarh,2.239642893448793
2021-04-29,Rudra Prayag,1.9663747280961568
2021-04-29,Tehri Garhwal,1.4562699782746953
2021-04-29,Udham Singh Nagar,5.640766202788051
2021-04-29,Uttarkashi,1.7823794494146428
2021-04-30,Almora,8.966745358850623
2021-04-30,Bageshwar,17.26325231493033
2021-04-30,Chamoli,8.473629109018365
2021-04-30,Champawat,3.025153035080588
2021-04-30,Dehra Dun,0.4054769619127381
2021-04-30,Haridwar,0.0
2021-04-30,Naini Tal,1.7789124560012144
2021-04-30,Pauri Garhwal,1.134747486274694
2021-04-30,Pithoragarh,3.158497064030068
2021-04-30,Rudra Prayag,13.863752702641625
2021-04-30,Tehri Garhwal,5.74804407164573
2021-04-30,Udham Singh Nagar,0.1469775291202144
2021-04-30,Uttarkashi,4.837471521543293
2021-05-01,Almora,1.2330985507789447
2021-05-01,Bageshwar,10.825713873271116
2021-05-01,Chamoli,2.684151771220505
2021-05-01,Champawat,0.3593068523874813
2021-05-01,Dehra Dun,1.4861087873437195
2021-05-01,Haridwar,0.0872870264240337
2021-05-01,Naini Tal,0.1388368553066903
2021-05-01,Pauri Garhwal,0.5703957615514711
2021-05-01,Pithoragarh,3.386085522829421
2021-05-01,Rudra Prayag,11.19986002167304
2021-05-01,Tehri Garhwal,3.774449829553089
2021-05-01,Udham Singh Nagar,0.1163920389189369
2021-05-01,Uttarkashi,6.896795553930692
2021-05-02,Almora,2.945243288055032
2021-05-02,Bageshwar,15.577407695383853
2021-05-02,Chamoli,5.35654880151301
2021-05-02,Champawat,2.633842817359477
2021-05-02,Dehra Dun,8.690727577384326
2021-05-02,Haridwar,0.0698600077559162
2021-05-02,Naini Tal,1.0857580595302434
2021-05-02,Pauri Garhwal,1.0270483937772454
2021-05-02,Pithoragarh,16.027956399529007
2021-05-02,Rudra Prayag,4.371509401846052
2021-05-02,Tehri Garhwal,11.201071505446796
2021-05-02,Udham Singh Nagar,1.1824393712058212
2021-05-02,Uttarkashi,8.553667137474156
2021-05-03,Almora,2.1723982712395085
2021-05-03,Bageshwar,2.73444570335902
2021-05-03,Chamoli,5.821673103313371
2021-05-03,Champawat,4.966433120707478
2021-05-03,Dehra Dun,8.258870742809075
2021-05-03,Haridwar,0.0442727586363697
2021-05-03,Naini Tal,0.2297609842906053
2021-05-03,Pauri Garhwal,3.517118492092778
2021-05-03,Pithoragarh,2.6063287759416247
2021-05-03,Rudra Prayag,2.592967124638471
2021-05-03,Tehri Garhwal,11.47930159163253
2021-05-03,Udham Singh Nagar,0.0588907754043749
2021-05-03,Uttarkashi,12.5492318372224
2021-05-04,Almora,8.135958974974539
2021-05-04,Bageshwar,20.346074909167296
2021-05-04,Chamoli,15.616080943565557
2021-05-04,Champawat,6.955562080104927
2021-05-04,Dehra Dun,3.03107446884436
2021-05-04,Haridwar,6.328698561179168
2021-05-04,Naini Tal,5.053843285139156
2021-05-04,Pauri Garhwal,7.432308027637523
2021-05-04,Pithoragarh,10.690693480531138
2021-05-04,Rudra Prayag,26.263191074732244
2021-05-04,Tehri Garhwal,5.600927710585248
2021-05-04,Udham Singh Nagar,7.791153321190903
2021-05-04,Uttarkashi,5.535761792094798
2021-05-05,Almora,9.907558776229644
2021-05-05,Bageshwar,8.554854598499986
2021-05-05,Chamoli,3.674526918532687
2021-05-05,Champawat,5.612540036517505
2021-05-05,Dehra Dun,1.0858237637502883
2021-05-05,Haridwar,0.0025497445963594
2021-05-05,Naini Tal,3.6098003937969945
2021-05-05,Pauri Garhwal,3.81687640291112
2021-05-05,Pithoragarh,4.256518790253085
2021-05-05,Rudra Prayag,4.232424779220875
2021-05-05,Tehri Garhwal,4.046114098696711
2021-05-05,Udham Singh Nagar,0.5183247019998738
2021-05-05,Uttarkashi,2.363960322629785
2021-05-06,Almora,12.4774285379076
2021-05-06,Bageshwar,9.33960549352136
2021-05-06,Chamoli,18.414805645470025
2021-05-06,Champawat,20.64310817977406
2021-05-06,Dehra Dun,21.05038255254217
2021-05-06,Haridwar,4.262873650221659
2021-05-06,Naini Tal,9.027119188338473
2021-05-06,Pauri Garhwal,13.774075336514723
2021-05-06,Pithoragarh,3.9030534210108314
2021-05-06,Rudra Prayag,23.480403588119643
2021-05-06,Tehri Garhwal,22.2603335386924
2021-05-06,Udham Singh Nagar,6.059826216072685
2021-05-06,Uttarkashi,7.9300280202769535
2021-05-07,Almora,6.668458362315769
2021-05-07,Bageshwar,7.322721314973793
2021-05-07,Chamoli,8.876359834299574
2021-05-07,Champawat,0.2005496925632768
2021-05-07,Dehra Dun,1.4644582617320232
2021-05-07,Haridwar,5.8108820676866566e-05
2021-05-07,Naini Tal,0.1774763552971191
2021-05-07,Pauri Garhwal,3.999283313504801
2021-05-07,Pithoragarh,3.418404660560538
2021-05-07,Rudra Prayag,4.844872079966252
2021-05-07,Tehri Garhwal,3.860559855498128
2021-05-07,Udham Singh Nagar,0.0718725961433437
2021-05-07,Uttarkashi,7.597774832430237
2021-05-08,Almora,4.877318919174561
2021-05-08,Bageshwar,2.573531197446488
2021-05-08,Chamoli,1.844925525150804
2021-05-08,Champawat,6.983856488526966
2021-05-08,Dehra Dun,2.4312318946471203
2021-05-08,Haridwar,0.0654120426549576
2021-05-08,Naini Tal,11.433395284511596
2021-05-08,Pauri Garhwal,6.191198690321386
2021-05-08,Pithoragarh,0.6898956340666518
2021-05-08,Rudra Prayag,0.8232763205289788
2021-05-08,Tehri Garhwal,5.146155053131877
2021-05-08,Udham Singh Nagar,8.174856441384533
2021-05-08,Uttarkashi,2.7990671900947905
2021-05-09,Almora,3.894574860260753
2021-05-09,Bageshwar,6.088830740077366
2021-05-09,Chamoli,1.8954350620441316
2021-05-09,Champawat,9.821446790613312
2021-05-09,Dehra Dun,0.5381806931786115
2021-05-09,Haridwar,0.3344100987645949
2021-05-09,Naini Tal,12.607950390639406
2021-05-09,Pauri Garhwal,1.6489375890197078
2021-05-09,Pithoragarh,5.653829001209816
2021-05-09,Rudra Prayag,4.733678625292741
2021-05-09,Tehri Garhwal,3.8159453982237537
2021-05-09,Udham Singh Nagar,12.742681522220629
2021-05-09,Uttarkashi,2.73212148010828
2021-05-10,Almora,0.9203463751030276
2021-05-10,Bageshwar,13.32720741420789
2021-05-10,Chamoli,4.028980790898614
2021-05-10,Champawat,0.1756024037092273
2021-05-10,Dehra Dun,2.1002200352256213
2021-05-10,Haridwar,1.077723167062942
2021-05-10,Naini Tal,0.1469801478437281
2021-05-10,Pauri Garhwal,1.3691353479316413
2021-05-10,Pithoragarh,12.297979208627016
2021-05-10,Rudra Prayag,3.0872175236202013
2021-05-10,Tehri Garhwal,1.650527029401391
2021-05-10,Udham Singh Nagar,0.0607515502178189
2021-05-10,Uttarkashi,3.4431701700796773
2021-05-11,Almora,17.673634270480964
2021-05-11,Bageshwar,6.883663424375461
2021-05-11,Chamoli,6.956728045062046
2021-05-11,Champawat,9.957951567492712
2021-05-11,Dehra Dun,3.2223363858221203
2021-05-11,Haridwar,4.58711734396947
2021-05-11,Naini Tal,12.810056336037585
2021-05-11,Pauri Garhwal,10.572754718485632
2021-05-11,Pithoragarh,3.692274884076809
2021-05-11,Rudra Prayag,8.47299290404322
2021-05-11,Tehri Garhwal,8.610656952712864
2021-05-11,Udham Singh Nagar,2.9567003397225897
2021-05-11,Uttarkashi,1.107470665234865
2021-05-12,Almora,14.45019490819817
2021-05-12,Bageshwar,6.041804088320348
2021-05-12,Chamoli,5.359089625445865
2021-05-12,Champawat,29.592777930043948
2021-05-12,Dehra Dun,5.463297775454116
2021-05-12,Haridwar,7.495324681190598
2021-05-12,Naini Tal,29.01301973031858
2021-05-12,Pauri Garhwal,11.41185886295128
2021-05-12,Pithoragarh,9.111435884599988
2021-05-12,Rudra Prayag,11.11372686399401
2021-05-12,Tehri Garhwal,17.710057719802194
2021-05-12,Udham Singh Nagar,18.316372653324915
2021-05-12,Uttarkashi,11.5355892891695
2021-05-13,Almora,2.3894969615387045
2021-05-13,Bageshwar,3.4869622217386844
2021-05-13,Chamoli,1.1937647793832489
2021-05-13,Champawat,0.7982153365377758
2021-05-13,Dehra Dun,4.80601648495942
2021-05-13,Haridwar,0.4472591898493112
2021-05-13,Naini Tal,0.7610339659553517
2021-05-13,Pauri Garhwal,5.1052689549673484
2021-05-13,Pithoragarh,2.6183154835841087
2021-05-13,Rudra Prayag,2.584626876539028
2021-05-13,Tehri Garhwal,4.7920218791712
2021-05-13,Udham Singh Nagar,0.6954611112189376
2021-05-13,Uttarkashi,7.579745957890714
2021-05-14,Almora,0.0
2021-05-14,Bageshwar,0.4341387781826437
2021-05-14,Chamoli,0.6906826746242172
2021-05-14,Champawat,0.0049359939071858
2021-05-14,Dehra Dun,0.0017191332732686
2021-05-14,Haridwar,0.0
2021-05-14,Naini Tal,0.0227226432092324
2021-05-14,Pauri Garhwal,0.0133586460857303
2021-05-14,Pithoragarh,0.2963224252960837
2021-05-14,Rudra Prayag,0.5499170860748526
2021-05-14,Tehri Garhwal,0.1611599273549331
2021-05-14,Udham Singh Nagar,0.0
2021-05-14,Uttarkashi,0.3500313323850707
2021-05-15,Almora,1.9635025234674528
2021-05-15,Bageshwar,5.098051338399904
2021-05-15,Chamoli,2.088715669609966
2021-05-15,Champawat,0.2009274560666407
2021-05-15,Dehra Dun,2.093661037813232
2021-05-15,Haridwar,0.007388624598635
2021-05-15,Naini Tal,0.005560635825886
2021-05-15,Pauri Garhwal,1.44487700466151
2021-05-15,Pithoragarh,1.7298463512561353
2021-05-15,Rudra Prayag,3.684651049321103
2021-05-15,Tehri Garhwal,3.004013462008833
2021-05-15,Udham Singh Nagar,0.0
2021-05-15,Uttarkashi,1.5238243250260022
2021-05-16,Almora,0.0
2021-05-16,Bageshwar,0.2696323468021172
2021-05-16,Chamoli,0.2998914126850002
2021-05-16,Champawat,0.0135805720452174
2021-05-16,Dehra Dun,0.0
2021-05-16,Haridwar,0.0
2021-05-16,Naini Tal,0.0
2021-05-16,Pauri Garhwal,0.0027145170110173
2021-05-16,Pithoragarh,0.6207951330882222
2021-05-16,Rudra Prayag,0.0341018986490929
2021-05-16,Tehri Garhwal,0.0806328612886577
2021-05-16,Udham Singh Nagar,0.00033919596529785714
2021-05-16,Uttarkashi,0.2806525361940025
2021-05-17,Almora,7.166251173679672
2021-05-17,Bageshwar,4.384215890580398
2021-05-17,Chamoli,2.2320888344353604
2021-05-17,Champawat,7.920603484740991
2021-05-17,Dehra Dun,0.2156793353831638
2021-05-17,Haridwar,0.381568047155379
2021-05-17,Naini Tal,9.516543970302298
2021-05-17,Pauri Garhwal,2.5970452667202704
2021-05-17,Pithoragarh,4.184756512881413
2021-05-17,Rudra Prayag,1.025801351281053
2021-05-17,Tehri Garhwal,0.4422745780876064
2021-05-17,Udham Singh Nagar,5.611137908475681
2021-05-17,Uttarkashi,1.900742759327035
2021-05-18,Almora,13.7808585520191
2021-05-18,Bageshwar,9.751281017270657
2021-05-18,Chamoli,10.544585173121837
2021-05-18,Champawat,9.64767669082103
2021-05-18,Dehra Dun,1.6388688587161473
2021-05-18,Haridwar,2.766921926171721
2021-05-18,Naini Tal,10.586704503009017
2021-05-18,Pauri Garhwal,7.389808628177518
2021-05-18,Pithoragarh,8.310990259034165
2021-05-18,Rudra Prayag,7.237348712343781
2021-05-18,Tehri Garhwal,4.233452527860327
2021-05-18,Udham Singh Nagar,12.24811232983232
2021-05-18,Uttarkashi,4.865281973216344
2021-05-19,Almora,43.31146524536448
2021-05-19,Bageshwar,32.5582703558783
2021-05-19,Chamoli,34.611006557005844
2021-05-19,Champawat,39.31916955423407
2021-05-19,Dehra Dun,20.676578945588933
2021-05-19,Haridwar,18.091436464220106
2021-05-19,Naini Tal,30.79952284639279
2021-05-19,Pauri Garhwal,35.1895280929593
2021-05-19,Pithoragarh,25.853816036888315
2021-05-19,Rudra Prayag,50.60456524200139
2021-05-19,Tehri Garhwal,23.373243345396407
2021-05-19,Udham Singh Nagar,37.28313393664965
2021-05-19,Uttarkashi,12.004422717187536
2021-05-20,Almora,64.89433553401854
2021-05-20,Bageshwar,50.05512938393941
2021-05-20,Chamoli,50.62797552017923
2021-05-20,Champawat,43.40005426095395
2021-05-20,Dehra Dun,5.249545401215943
2021-05-20,Haridwar,7.257953694806081
2021-05-20,Naini Tal,33.70157251327951
2021-05-20,Pauri Garhwal,31.32551739138928
2021-05-20,Pithoragarh,29.597670091384064
2021-05-20,Rudra Prayag,44.17868972174559
2021-05-20,Tehri Garhwal,25.687553274709845
2021-05-20,Udham Singh Nagar,15.180051393219596
2021-05-20,Uttarkashi,25.895321880877574
2021-05-21,Almora,0.1324152629408347
2021-05-21,Bageshwar,1.7230339670683914
2021-05-21,Chamoli,1.7664712528081874
2021-05-21,Champawat,1.377981902544768
2021-05-21,Dehra Dun,1.295944360453274
