system:index,date,rainfall_mm,.geo
0,2022-01-01,0.16044032987866758,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,2022-01-02,0.11903489403845642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,2022-01-03,0.26828887898409637,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,2022-01-04,3.7673494281302218,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2022-01-05,23.29464857632253,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,2022-01-06,0.41310411871920255,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2022-01-07,1.8508041880953205,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,2022-01-08,21.328398716403004,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2022-01-09,8.837499135848839,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2022-01-10,3.6453692714588595,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,2022-01-11,1.7545331244987632,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,2022-01-12,0.5478901412917196,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,2022-01-13,0.03613964679931475,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2022-01-14,0.04595934372941157,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2022-01-15,0.2968877523171174,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,2022-01-16,0.24451160657734738,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,2022-01-17,0.6335653632243989,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,2022-01-18,0.2159212528824726,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2022-01-19,1.3779150943717657,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,2022-01-20,0.8396153321859736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2022-01-21,0.7637393211966581,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2022-01-22,3.7299948528973976,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2022-01-23,3.9669401686062464,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2022-01-24,0.46895518988918955,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2022-01-25,0.6816193414893545,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2022-01-26,0.3713924002628299,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2022-01-27,0.19321445575894264,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2022-01-28,0.23427549646918408,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2022-01-29,0.14839333904311588,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2022-01-30,0.1487951640725131,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,2022-01-31,0.1700647331845577,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,2022-02-01,0.27362061008471716,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,2022-02-02,1.2454796617137203,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,2022-02-03,16.057722357391537,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,2022-02-04,3.0129303658087943,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2022-02-05,0.26040251826395494,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,2022-02-06,0.32090683580699986,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,2022-02-07,0.3077442736833243,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,2022-02-08,0.5069931015964172,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,2022-02-09,3.8190766675334995,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,2022-02-10,0.17981778675656018,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,2022-02-11,0.11314781413060605,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,2022-02-12,0.14483307696298245,"{""type"":""MultiPoint"",""coordinates"":[]}"
