system:index,date,rainfall_mm,.geo
70,2023-03-12,2.8400951157378653,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,2023-03-13,2.9793357754826424,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,2023-03-14,3.277753893469511,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,2023-03-15,1.0501992618152949,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2023-03-16,2.4203489719840636,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2023-03-17,4.529879678956337,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,2023-03-18,4.807000762242378,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2023-03-19,1.8627805746519335,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,2023-03-20,10.359843961703167,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,2023-03-21,8.096104246949631,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,2023-03-22,0.42839502487734904,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,2023-03-23,0.20094517853199148,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,2023-03-24,8.601151438231268,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2023-03-25,3.5288027324274593,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2023-03-26,0.9702981796159371,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,2023-03-27,0.6681919004864075,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2023-03-28,0.4373916407263441,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,2023-03-29,0.5188003296747489,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2023-03-30,4.6555319505597526,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2023-03-31,16.536265400251185,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,2023-04-01,3.2786583499962627,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2023-04-02,0.3643249982811593,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2023-04-03,0.9449679205713982,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2023-04-04,1.8167298847188915,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,2023-04-05,0.6530375457567925,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2023-04-06,0.26036400342846877,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,2023-04-07,0.0936055649701763,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,2023-04-08,0.3928164787615034,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2023-04-09,0.8965584523476637,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,2023-04-10,0.3212452270873566,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2023-04-11,0.13120502345768315,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,2023-04-12,0.23365331705869197,"{""type"":""MultiPoint"",""coordinates"":[]}"
