system:index,date,soil_moisture_rootzone,soil_moisture_surface,.geo
43,2020-02-13,0.27661925392132136,0.2397884531976192,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,2020-02-14,0.2757057019278194,0.23719086633621386,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,2020-02-15,0.27484429935812177,0.2354487303245021,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,2020-02-16,0.2740915393342034,0.2350211913714282,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,2020-02-17,0.27319298605243225,0.23295372710292758,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,2020-02-18,0.27217358561828026,0.23013189960512934,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2020-02-19,0.2715037568553545,0.23158543676365298,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,2020-02-20,0.271352300114876,0.23966243406462498,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,2020-02-21,0.27969607916500405,0.2872830133246972,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,2020-02-22,0.27962910037626726,0.26798749350035833,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,2020-02-23,0.2788303426032187,0.2647141728032845,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,2020-02-24,0.27866940145889163,0.26028418791751157,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,2020-02-25,0.27833269595688204,0.2610011377166335,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,2020-02-26,0.2779297633863779,0.2568187149951883,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,2020-02-27,0.2771237051573867,0.2517521342842224,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,2020-02-28,0.27647512908907873,0.24883670642636724,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,2020-02-29,0.2777778602449055,0.26412554304597663,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,2020-03-01,0.2788691756396201,0.2643907873466848,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,2020-03-02,0.27765086916896786,0.25259049513737347,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,2020-03-03,0.2763237345591748,0.24369802735760507,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,2020-03-04,0.27537410256748573,0.24206236016755447,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,2020-03-05,0.2761977749297094,0.25993803231907453,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,2020-03-06,0.2820833827418771,0.29353131734699717,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,2020-03-07,0.28789617018138675,0.28631964829332335,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,2020-03-08,0.2856147050892297,0.26780435311044926,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,2020-03-09,0.2836704169545762,0.25539338686891644,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,2020-03-10,0.28218000399074544,0.24984171336248812,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,2020-03-11,0.2831906731160255,0.26854218946500236,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,2020-03-12,0.28646622233875413,0.27174896869930926,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,2020-03-13,0.291531545848586,0.2887704112535392,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,2020-03-14,0.2926200436784983,0.2856090291689127,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2020-03-15,0.2931109320748453,0.2791738307352138,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2020-03-16,0.29112900501846545,0.265492244516476,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,2020-03-17,0.2894354731979686,0.2558350656451398,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2020-03-18,0.2881093276042719,0.2519887548252632,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,2020-03-19,0.2872626588029412,0.2515508789301609,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,2020-03-20,0.28634942792651835,0.25030587992232245,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,2020-03-21,0.2857345852361711,0.2527107137282597,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,2020-03-22,0.2855072684846347,0.2538368263247369,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,2020-03-23,0.284159437187812,0.24432231198522067,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2020-03-24,0.28347029886739705,0.24591918529071416,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2020-03-25,0.28327437519188114,0.2460109348407622,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,2020-03-26,0.2821697460597919,0.2411983710120988,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2020-03-27,0.28596167526226385,0.2750042978576107,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,2020-03-28,0.2856555481869692,0.2583817083634481,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2020-03-29,0.283579802065111,0.2441012397373103,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2020-03-30,0.2819309751834879,0.23670955091003715,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,2020-03-31,0.2807383377380444,0.23469390745091376,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2020-04-01,0.2800347764329759,0.23563634309258516,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2020-04-02,0.27845554163906394,0.22914233234767964,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2020-04-03,0.2769180493834368,0.2245905208218992,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,2020-04-04,0.2754091236814473,0.22170462157738355,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2020-04-05,0.27400007453875375,0.21900256119320533,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,2020-04-06,0.2725740599426542,0.21677660985508362,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,2020-04-07,0.27110472889645226,0.21413471806320136,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2020-04-08,0.2700689176850223,0.21673068722903238,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,2020-04-09,0.2690392051210441,0.21604174342078583,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2020-04-10,0.26820399560772784,0.21757554454252884,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,2020-04-11,0.2674183252907991,0.21603568646781562,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,2020-04-12,0.2662530186256434,0.21152609812453335,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,2020-04-13,0.2652796474016891,0.20977476899103267,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2020-04-14,0.26638727961110004,0.22763222546612186,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,2020-04-15,0.26700528976824445,0.23015109767502842,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2020-04-16,0.26571895743537904,0.219164785123848,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2020-04-17,0.26535943846190263,0.22546196865564908,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2020-04-18,0.26600782488394714,0.23764590373059666,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2020-04-19,0.2650920014232126,0.22978356963777197,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,2020-04-20,0.2641605367419766,0.22605289694447253,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2020-04-21,0.2639116840858475,0.22727047596250372,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,2020-04-22,0.26318545162469553,0.22139491224749366,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,2020-04-23,0.26236839992070765,0.2198539446598058,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2020-04-24,0.2615661843233988,0.2159931855645401,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2020-04-25,0.26155543857581304,0.22128820403307867,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2020-04-26,0.26470513345727137,0.2575887338642788,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,2020-04-27,0.2685184867978185,0.2642257090003588,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,2020-04-28,0.2684606571628129,0.2478149343216913,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2020-04-29,0.2678998180382215,0.24490758594690032,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,2020-04-30,0.2697979260539414,0.2595472905179296,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2020-05-01,0.27137016083953297,0.2538925204725406,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2020-05-02,0.2712013858259705,0.2514990792592475,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2020-05-03,0.27378474532303454,0.26923970545617065,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,2020-05-04,0.27593536908659,0.262695132988277,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2020-05-05,0.27509127281958806,0.25532525365274367,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2020-05-06,0.2750725291114719,0.25611683172328026,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2020-05-07,0.27617584822669305,0.25889915473615166,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2020-05-08,0.2739801454439091,0.23757351063429794,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,2020-05-09,0.2732682290451463,0.2374535207613599,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2020-05-10,0.27570215170911366,0.26512115341338977,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2020-05-11,0.27851959694391465,0.26380028010144774,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2020-05-12,0.2772292671641636,0.2543784815055951,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2020-05-13,0.27608265179508745,0.24828396399732863,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2020-05-14,0.27491664245352154,0.240255798725376,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2020-05-15,0.27294599074233356,0.22619363847680343,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2020-05-16,0.2704252009917447,0.21133369760274454,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2020-05-17,0.2681130925915699,0.2026805205363121,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2020-05-18,0.26590975953235063,0.19653273086319048,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2020-05-19,0.26383500231968043,0.1930033231535525,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2020-05-20,0.261823722987335,0.18777120547132217,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2020-05-21,0.260090083757504,0.18542880618285804,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,2020-05-22,0.2584130890342622,0.18342800199851575,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2020-05-23,0.25687604535272807,0.18246169609454516,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2020-05-24,0.2556846816127838,0.18446979366914906,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2020-05-25,0.25437242949859007,0.18344885182641454,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2020-05-26,0.2534670465198884,0.1879588218948285,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,2020-05-27,0.25347794800424983,0.19882616579301524,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2020-05-28,0.2542411085462205,0.215479204101328,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,2020-05-29,0.2557591627945566,0.23173315430883887,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2020-05-30,0.2564744968679498,0.23651813233832267,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2020-05-31,0.25870568408899963,0.2521736547205213,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,2020-06-01,0.2618102953416924,0.2546275981486179,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,2020-06-02,0.2604985780933009,0.2331883392648161,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,2020-06-03,0.25893760165499596,0.2218764014512002,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2020-06-04,0.2605363734509253,0.2430747460732909,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,2020-06-05,0.26522893372487266,0.2566473141691873,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,2020-06-06,0.26492248290317105,0.24389723808382802,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,2020-06-07,0.2636904539744891,0.23135480804136174,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,2020-06-08,0.26218731295302955,0.22240733198288465,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,2020-06-09,0.2607616003115518,0.21495284332272935,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,2020-06-10,0.25998589594014926,0.2149972224968237,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2020-06-11,0.25918300177630094,0.21275573847383433,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,2020-06-12,0.25828981337125895,0.21338965623747125,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2020-06-13,0.2581906135937104,0.22204628692602957,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,2020-06-14,0.25882572452500824,0.22889937232413213,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,2020-06-15,0.25735293052185293,0.2174110633883763,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2020-06-16,0.25589789422238873,0.21076983769308386,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,2020-06-17,0.2549489698232317,0.21111511223160775,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,2020-06-18,0.253927008369677,0.20786219894365063,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,2020-06-19,0.2524826502465159,0.20142734742033597,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,2020-06-20,0.25185853173739864,0.208931303450518,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,2020-06-21,0.2526054190418817,0.2211598517625843,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,2020-06-22,0.2516041766892276,0.21437070155205773,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,2020-06-23,0.2539975273300649,0.23281811564401908,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2020-06-24,0.2588965220347508,0.24657987927450548,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,2020-06-25,0.2604116413735786,0.24549008741790634,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2020-06-26,0.2592223290045822,0.22882236063610067,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,2020-06-27,0.25764726823506956,0.22117268336799795,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,2020-06-28,0.2570107878903971,0.22207037181206996,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,2020-06-29,0.25960871485920584,0.2399644641070583,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2020-06-30,0.2596230943130768,0.23098630653604557,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,2020-07-01,0.2591325230225347,0.23244751653282275,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2020-07-02,0.26272950926064564,0.25144570730470817,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,2020-07-03,0.26575000075649274,0.2612383081514802,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,2020-07-04,0.2763904831915104,0.29373058518355716,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,2020-07-05,0.28805637918769733,0.2988017282620821,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,2020-07-06,0.2892868098373725,0.2825446523391742,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2020-07-07,0.2961262504948122,0.3091236458335567,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,2020-07-08,0.30646410649622857,0.3109003701363997,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,2020-07-09,0.3064506326558898,0.30219210831830534,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,2020-07-10,0.306928083855862,0.30477563628060456,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,2020-07-11,0.30876927526678577,0.30028728801342736,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,2020-07-12,0.30970140022307574,0.2993320828283809,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,2020-07-13,0.3081185714775567,0.2793989116808305,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,2020-07-14,0.3045129058605699,0.26777115628713477,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,2020-07-15,0.303012675719789,0.2716652314664143,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,2020-07-16,0.30248940097508376,0.27433695947823217,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,2020-07-17,0.30358963979956377,0.285129451683946,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,2020-07-18,0.3064409558796217,0.3065032433545326,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,2020-07-19,0.3080232822625168,0.2974403251093808,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,2020-07-20,0.3070954998713646,0.2947674945834552,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,2020-07-21,0.3105916555014138,0.31139682671065494,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,2020-07-22,0.31183032100667224,0.30266637919367984,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,2020-07-23,0.310082086853685,0.29538391059059443,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2020-07-24,0.30889564301875766,0.2905397518025692,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,2020-07-25,0.3087688355128396,0.29386984281503664,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2020-07-26,0.3086214363635745,0.2944852175010934,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,2020-07-27,0.3093811277375265,0.2984492471106097,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2020-07-28,0.31275223133648017,0.31134941806629396,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2020-07-29,0.3172446387426747,0.3125968763936364,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2020-07-30,0.3175673760816202,0.3135631636097221,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2020-07-31,0.32156504444200684,0.3264671623024304,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2020-08-01,0.32156078745426364,0.3171150212620987,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,2020-08-02,0.3195012248498955,0.3010437796512972,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2020-08-03,0.31705817145012627,0.29388974550489644,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,2020-08-04,0.315769464788588,0.2937754855719166,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2020-08-05,0.31501396978930063,0.29651977762236803,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2020-08-06,0.31650543065325426,0.31198891076920715,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,2020-08-07,0.31942993498820915,0.3110517978566214,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,2020-08-08,0.3197805724593007,0.31297184229580843,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2020-08-09,0.3250530281133069,0.3229560489602394,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2020-08-10,0.32831289836412203,0.3258106013658531,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2020-08-11,0.3267852301205272,0.31424714309360663,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2020-08-12,0.3269897418240604,0.31774361415024227,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2020-08-13,0.3322333320789027,0.33410038603445796,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,2020-08-14,0.33344832113742057,0.32497610088326717,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,2020-08-15,0.33060985265718784,0.3123167266481767,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2020-08-16,0.32865140333830095,0.3082155552518449,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,2020-08-17,0.32682246287201533,0.3089660737956218,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,2020-08-18,0.3293026722314385,0.32821221737644024,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2020-08-19,0.3390082180705156,0.3421657868508121,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2020-08-20,0.3434502351385428,0.3390694428341843,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2020-08-21,0.3403093402170595,0.3270997874375977,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2020-08-22,0.3378596348794619,0.31805916568748877,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,2020-08-23,0.3350702073753686,0.309721476210271,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2020-08-24,0.3351274809855213,0.3155335381685518,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,2020-08-25,0.3373939153061914,0.3221947846981239,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2020-08-26,0.3382346105752883,0.329550793168071,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,2020-08-27,0.33755757683693327,0.3201164031530537,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2020-08-28,0.3376366644822295,0.3299573304428619,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2020-08-29,0.33557094785812547,0.31899220677814294,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2020-08-30,0.332608777503414,0.3072095255133187,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2020-08-31,0.32904446359860345,0.29576475597055957,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,2020-09-01,0.32601579464075414,0.2913064122481523,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,2020-09-02,0.3245288156695873,0.29813777661831525,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2020-09-03,0.3238788527082436,0.3011213301374943,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,2020-09-04,0.3214085807964513,0.28914845693766383,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2020-09-05,0.3206091497222764,0.30034414181716673,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2020-09-06,0.3199928630405108,0.3010995081876478,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,2020-09-07,0.31782267592941327,0.2903143873038196,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2020-09-08,0.3149051642931248,0.2805269891625489,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2020-09-09,0.31202225522806454,0.2715401124985593,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,2020-09-10,0.3094420775814241,0.2661985675624338,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2020-09-11,0.30681612802910807,0.2609514574940138,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2020-09-12,0.3043202733863147,0.25732100942658415,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2020-09-13,0.3023592436095937,0.2593544549410637,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2020-09-14,0.30084010446197273,0.26343715742041907,"{""type"":""MultiPoint"",""coordinates"":[]}"
