system:index,date,soil_moisture_rootzone,soil_moisture_surface,.geo
74,2023-03-16,0.24618085558272,0.21514784067570103,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2023-03-17,0.2480194583342841,0.22828067573352032,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,2023-03-18,0.251516976729467,0.2421956486086534,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2023-03-19,0.2520847385710708,0.2353674077924733,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,2023-03-20,0.2541670728914315,0.25260893180863264,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,2023-03-21,0.26239079458167247,0.2717768676314381,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,2023-03-22,0.2621830702501539,0.24837840962884475,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,2023-03-23,0.260855047015022,0.23337984522576413,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,2023-03-24,0.2609020781592582,0.24431924100700178,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2023-03-25,0.26670236951759974,0.2663560678195262,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2023-03-26,0.26590385572837066,0.24672908313963135,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,2023-03-27,0.2647066275469846,0.23930980874125024,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2023-03-28,0.26339875828848497,0.22811038249582632,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,2023-03-29,0.26237884749534063,0.22420987719374785,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2023-03-30,0.26204008554233493,0.22913265270549357,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2023-03-31,0.27109415568903844,0.2845218339010282,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,2023-04-01,0.27549391359957065,0.27362445404563146,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2023-04-02,0.27421571931769817,0.2555565976327029,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2023-04-03,0.2725924326876039,0.244624003264176,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2023-04-04,0.2721875233254456,0.24674002863678687,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,2023-04-05,0.27097880852613737,0.23617415786281962,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2023-04-06,0.2693146990086072,0.22555779732150893,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,2023-04-07,0.2674703089020936,0.21491930844056845,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,2023-04-08,0.26578686998383827,0.20863769253496858,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2023-04-09,0.2646791544085219,0.20951480884119494,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,2023-04-10,0.2635894882248827,0.20784640631131798,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2023-04-11,0.2620476058952834,0.20152325082539765,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,2023-04-12,0.2604777798941797,0.1961463558453827,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,2023-04-13,0.2590392799214055,0.19338205105239964,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,2023-04-14,0.25772872042719647,0.19108633723960258,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2023-04-15,0.25696823412118536,0.1950708551283279,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,2023-04-16,0.2561748677885519,0.19394365688883397,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2023-04-17,0.25471905375407045,0.187133388850409,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2023-04-18,0.2537390335009976,0.18781451724454792,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2023-04-19,0.25460608363972265,0.20525235300352176,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2023-04-20,0.25857455672985274,0.22775601376216217,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,2023-04-21,0.2592144352034733,0.22794978166471264,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2023-04-22,0.257800962252888,0.2136091786909173,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,2023-04-23,0.25657915692226796,0.20590785387691107,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,2023-04-24,0.2561656555190288,0.2091476129737944,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2023-04-25,0.2554894822069221,0.20509900069660805,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2023-04-26,0.2549869928733899,0.2026398389687741,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2023-04-27,0.25565866451682695,0.21718749313258662,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,2023-04-28,0.25597447620724895,0.21581018391553192,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,2023-04-29,0.255673139486706,0.21922790939239223,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2023-04-30,0.2583361639226037,0.24890079967853024,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,2023-05-01,0.26414450763179004,0.2697848534161248,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2023-05-02,0.26651986308811476,0.26610709386321335,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2023-05-03,0.2699192268320119,0.27157716971007273,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2023-05-04,0.27041835362981614,0.25682495578410147,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,2023-05-05,0.2692079844864835,0.2439357035706433,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2023-05-06,0.2674649467760826,0.23308847673984137,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2023-05-07,0.26543201084983103,0.2200700633653669,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2023-05-08,0.2643082903067402,0.220944511476554,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2023-05-09,0.2628788814568384,0.21362766797634544,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,2023-05-10,0.2612713707488033,0.20574366443570383,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2023-05-11,0.25950109881197403,0.19680505900656314,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2023-05-12,0.2577105967535255,0.18962982918598192,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2023-05-13,0.256086386610696,0.18533698352402872,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2023-05-14,0.2549168418671377,0.18721332970080776,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2023-05-15,0.2537522285389219,0.18849342611028128,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2023-05-16,0.2522588917557133,0.18315245059654875,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2023-05-17,0.2513773506960003,0.18844495686446935,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2023-05-18,0.2520491374685087,0.20422387980546378,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2023-05-19,0.2504258050995499,0.19257950514138464,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2023-05-20,0.24947931684275806,0.19078249297382277,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2023-05-21,0.248781106536116,0.18801493398363897,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2023-05-22,0.24749182789043842,0.18346247205074115,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,2023-05-23,0.2501570318772728,0.22348287826310761,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2023-05-24,0.25818326516503826,0.25563836411060364,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2023-05-25,0.260903894448369,0.2539127371222519,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2023-05-26,0.26015773085690563,0.23408893694080235,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2023-05-27,0.258396860646125,0.22280495330981115,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,2023-05-28,0.25646842060225394,0.20959163040893028,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2023-05-29,0.2557496330356074,0.2119376789823972,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,2023-05-30,0.256395585217437,0.21702779416914264,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2023-05-31,0.2570140041546964,0.21948913399057685,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2023-06-01,0.2570052367558548,0.21290543736505388,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,2023-06-02,0.25586371092822713,0.20727235501650182,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,2023-06-03,0.2543880552975276,0.19921483593614153,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,2023-06-04,0.2525289171612337,0.18834357863332393,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2023-06-05,0.2529210794225391,0.20675439797005749,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,2023-06-06,0.2530662477294269,0.20773328111685235,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,2023-06-07,0.25133842331651945,0.19411254817019344,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,2023-06-08,0.24969856512105965,0.1861128214947368,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,2023-06-09,0.24824895585412443,0.18075159055108744,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,2023-06-10,0.2472326062786393,0.1817775959079723,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,2023-06-11,0.24637316991011052,0.18219815822803603,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2023-06-12,0.24610439279309368,0.18877688027783038,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,2023-06-13,0.24606997956137372,0.19301011922925085,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2023-06-14,0.24553893108287292,0.19191168854321333,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,2023-06-15,0.2443571112334388,0.1846167246867424,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,2023-06-16,0.24335142945858176,0.18259684556309402,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2023-06-17,0.24297217821527586,0.18907877571552745,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,2023-06-18,0.24530334165622017,0.21978228231876745,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,2023-06-19,0.24581028558849505,0.22167081208348474,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,2023-06-20,0.2453533481923035,0.21792960983934592,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,2023-06-21,0.24516936137859338,0.21541417694040949,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,2023-06-22,0.24558738384068998,0.2186229797976208,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,2023-06-23,0.248594292942051,0.23559976823903164,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,2023-06-24,0.2565687462184494,0.27016106204451273,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2023-06-25,0.2753449722087446,0.3028868257965003,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,2023-06-26,0.27761214963594494,0.2797652491653856,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2023-06-27,0.27634867946045444,0.2725221664197881,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,2023-06-28,0.2771373753744625,0.2721511112949354,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,2023-06-29,0.27915657703071417,0.27969496356031015,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,2023-06-30,0.2838232674100824,0.28710417768803176,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2023-07-01,0.28466540078153574,0.278733290683095,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,2023-07-02,0.283111480414127,0.2635095442693917,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2023-07-03,0.2816590878007916,0.26038463941852513,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,2023-07-04,0.28272925738141136,0.27087465255230736,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,2023-07-05,0.28521809574984197,0.2823446666566495,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,2023-07-06,0.2947666180930558,0.3111879012968291,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,2023-07-07,0.30348632531276926,0.31719950067756586,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2023-07-08,0.31255000223384105,0.3347182847729282,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,2023-07-09,0.32654280929773544,0.34037073841299814,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,2023-07-10,0.33187523573993505,0.337924126373076,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,2023-07-11,0.33808669160949234,0.3439780101330285,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,2023-07-12,0.34239831008608373,0.3458311828669153,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,2023-07-13,0.34912442064397886,0.3577304229273396,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,2023-07-14,0.34987306181218675,0.3457944092098984,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,2023-07-15,0.3501600044182915,0.34887345696225264,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,2023-07-16,0.35014964211350247,0.33765060108197464,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,2023-07-17,0.34892363761453754,0.3417898620365389,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,2023-07-18,0.3552172397453653,0.3636242072912953,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,2023-07-19,0.35597543133897,0.34904093908414857,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,2023-07-20,0.3535363046041938,0.33779891143255875,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,2023-07-21,0.35270859538918614,0.3412985358558922,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,2023-07-22,0.35608069946756743,0.3502164436424699,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,2023-07-23,0.3545830670733235,0.34115808453700297,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,2023-07-24,0.35302751724013953,0.3374093021915899,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2023-07-25,0.3539539755220768,0.34656513786211113,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,2023-07-26,0.3563509781332833,0.3574380826707484,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2023-07-27,0.35699643675255993,0.3544827569606399,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,2023-07-28,0.3593878360173467,0.3637783008022623,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2023-07-29,0.36085950523200144,0.35726915590314734,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2023-07-30,0.3565071723947773,0.3380258607078254,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2023-07-31,0.35291251856849326,0.3296539456320889,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2023-08-01,0.3519979876503606,0.3347838714489607,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2023-08-02,0.35438093419146527,0.34319183818088045,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,2023-08-03,0.35427951591305507,0.3460070001530046,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2023-08-04,0.3593916777508832,0.356523282560421,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,2023-08-05,0.3584055777765946,0.35046939757452583,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2023-08-06,0.35743418928225346,0.34591886128853294,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2023-08-07,0.3552208412031226,0.33626534801925423,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,2023-08-08,0.3552570578835023,0.3383392655118487,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,2023-08-09,0.3579403830597519,0.34268268655647655,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2023-08-10,0.3586982369570338,0.3464992942826984,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2023-08-11,0.35772522300904414,0.3412266275503565,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2023-08-12,0.3555796120554151,0.33808389514660897,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2023-08-13,0.3581876174630475,0.3494345330120527,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2023-08-14,0.3635279918910309,0.35355490986125504,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,2023-08-15,0.3586761770943298,0.3342131402883177,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,2023-08-16,0.3545362737966537,0.3258806206547329,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2023-08-17,0.35302200835273756,0.3297439548219806,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,2023-08-18,0.3533259193326572,0.33265371631365787,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,2023-08-19,0.3517875777967667,0.3287551686896169,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2023-08-20,0.3485071709457006,0.3191659158219796,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2023-08-21,0.34833218044964903,0.3333401104064643,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2023-08-22,0.3552715839710987,0.3608149891834213,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2023-08-23,0.36783719819928407,0.37462161344997397,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,2023-08-24,0.3679168597839693,0.3590510506400769,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2023-08-25,0.3635887401478364,0.34607198427161223,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,2023-08-26,0.3592200808415689,0.3349296958219961,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2023-08-27,0.35524551738675164,0.3271804151026295,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,2023-08-28,0.3516112295650859,0.32012461494493766,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2023-08-29,0.348119901270607,0.31352828908751745,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2023-08-30,0.34470188604031027,0.3088056545606224,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2023-08-31,0.3412677830935364,0.30302249228893574,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2023-09-01,0.33798748194146133,0.2973380976558982,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,2023-09-02,0.33471238117277,0.2912452774241195,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,2023-09-03,0.3318363871562067,0.28814042987262034,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2023-09-04,0.33034285483690656,0.29659737249052825,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,2023-09-05,0.3287606811452969,0.2938290071333487,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2023-09-06,0.3260586124405887,0.28736174780238694,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2023-09-07,0.3243496908221781,0.29339972098605843,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,2023-09-08,0.32514649343250923,0.30633363609368,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2023-09-09,0.3321307048468416,0.3425471475203162,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2023-09-10,0.3477677456997983,0.36252831707741734,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,2023-09-11,0.35001644247324293,0.3387520924433336,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2023-09-12,0.3453462701366023,0.3248198300210124,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2023-09-13,0.3423328982238985,0.3212956696196554,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2023-09-14,0.34427757941244974,0.3370024318519343,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2023-09-15,0.3486574894850603,0.34597099976216694,"{""type"":""MultiPoint"",""coordinates"":[]}"
