system:index,date,soil_moisture_rootzone,soil_moisture_surface,.geo
118,2021-04-29,0.21224462110346803,0.16452462941523088,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2021-04-30,0.21279042282409177,0.17220927906081476,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,2021-05-01,0.21375827871798644,0.17586515730215704,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2021-05-02,0.21538384297927038,0.18761941212893604,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2021-05-03,0.2181753827820681,0.19642199001093177,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2021-05-04,0.22055929778589228,0.20096055827233117,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,2021-05-05,0.22305955622529713,0.2091524504856894,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2021-05-06,0.22588586516487869,0.2211604370162575,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2021-05-07,0.22843865641821132,0.21547446771898185,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2021-05-08,0.2282994021465595,0.2080043442294175,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2021-05-09,0.22897633263445774,0.2099427652466477,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,2021-05-10,0.23013140946302812,0.21340575817379115,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2021-05-11,0.23106578403820272,0.21645070581246742,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2021-05-12,0.23418827965357694,0.22957153097677882,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2021-05-13,0.23721607815075904,0.22780590345923263,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2021-05-14,0.23558893221540933,0.20537236137626788,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2021-05-15,0.23378404747967405,0.19305367934202097,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2021-05-16,0.23219699412501937,0.18217532401791253,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2021-05-17,0.23103632488898312,0.1802147630475092,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2021-05-18,0.23236994175519465,0.2094531769601597,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2021-05-19,0.24314845934155654,0.27144528319767947,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2021-05-20,0.2614231546187432,0.2833217988944015,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2021-05-21,0.267223578317481,0.26494568351272574,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2021-05-22,0.2651357066453582,0.2434612283792662,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,2021-05-23,0.2630422262244799,0.23430424686225318,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2021-05-24,0.2605112351754085,0.2198922980157763,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2021-05-25,0.2579132244882228,0.2055985526692861,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2021-05-26,0.2556140925559394,0.19812620122379238,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2021-05-27,0.2535650527788657,0.19205414338232168,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,2021-05-28,0.25311245030377394,0.20136529952605686,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2021-05-29,0.2538933071104777,0.21821085249022673,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,2021-05-30,0.2559754233736547,0.22723648596496043,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2021-05-31,0.2570248647870678,0.23882723934323302,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2021-06-01,0.26267549926359013,0.25662282948236353,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,2021-06-02,0.26168703414849603,0.23795475286062023,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,2021-06-03,0.2592787886898523,0.2194206077824086,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,2021-06-04,0.25687713274166357,0.20823706978997605,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2021-06-05,0.2555035338468891,0.2095626632022214,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,2021-06-06,0.25424880461948274,0.20773029560892095,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,2021-06-07,0.2537201036364107,0.2111773418015935,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,2021-06-08,0.2520049533421054,0.19693589503823225,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,2021-06-09,0.2527969115655783,0.2169056336482724,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,2021-06-10,0.26531916842715686,0.2667814574551981,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,2021-06-11,0.26656526835047123,0.2625409132880371,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2021-06-12,0.274047112411135,0.2854471647464245,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,2021-06-13,0.27310659514135655,0.2586840512562969,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2021-06-14,0.272339737700812,0.24787954910731202,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,2021-06-15,0.274251764273677,0.2531927764231623,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,2021-06-16,0.27458166823414576,0.251800696307974,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2021-06-17,0.2751752023230768,0.26145959116821643,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,2021-06-18,0.28458217952432624,0.2915128497910823,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,2021-06-19,0.2949699056016284,0.30186592755857494,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,2021-06-20,0.29847590238433,0.29390622056669125,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,2021-06-21,0.295528022969188,0.27209736397940937,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,2021-06-22,0.29241398817469616,0.26051098573365467,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,2021-06-23,0.2900913487391994,0.2562242513302262,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,2021-06-24,0.2886603016776585,0.25878011774893306,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2021-06-25,0.2872204785201946,0.25985475960195453,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,2021-06-26,0.28603969504766624,0.25401863286393894,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2021-06-27,0.2836203209945736,0.2414839683754944,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,2021-06-28,0.2815671124501089,0.23684884933129186,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,2021-06-29,0.2794620288228564,0.2299310167066958,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,2021-06-30,0.27696476319833974,0.22016020517529217,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2021-07-01,0.27479713265910366,0.21715092859360094,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,2021-07-02,0.27373309066804763,0.22623771962795763,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2021-07-03,0.27421740000321554,0.2316845562775774,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,2021-07-04,0.27226208607705854,0.2301828648927096,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,2021-07-05,0.2709260892573034,0.2286469274828308,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,2021-07-06,0.26911163024367674,0.22263661312600877,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,2021-07-07,0.26747241257939014,0.2181221885740805,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2021-07-08,0.26725898691868,0.22852126865786074,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,2021-07-09,0.26782911285693434,0.2372355561454002,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,2021-07-10,0.2687532324757994,0.2416688131084241,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,2021-07-11,0.2764053210629909,0.26907708450896894,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,2021-07-12,0.28125161565275314,0.2721349060925697,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,2021-07-13,0.28271899850616933,0.2791306412310362,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,2021-07-14,0.2877718243626943,0.290586829957613,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,2021-07-15,0.28827010497487776,0.2749534659205638,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,2021-07-16,0.28639302980788156,0.26432215458502273,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,2021-07-17,0.2862049191405885,0.27468463262213677,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,2021-07-18,0.2976012151765953,0.31728751712227987,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,2021-07-19,0.31765370035445717,0.34281987492155275,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,2021-07-20,0.3220314760255641,0.33002471369913594,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,2021-07-21,0.3212769203094129,0.3223239709082454,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,2021-07-22,0.3237343267218363,0.3234688622401679,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,2021-07-23,0.3226835875936016,0.31557385896453954,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,2021-07-24,0.32287884612984824,0.3100830056509974,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2021-07-25,0.3262096164315458,0.32297215435792836,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,2021-07-26,0.331792059061241,0.33242932021495863,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2021-07-27,0.33194686093593034,0.33080244753631893,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,2021-07-28,0.34478933625529573,0.3536721443792272,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2021-07-29,0.3496120698144655,0.35560722137165435,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2021-07-30,0.35145750654734176,0.351909308371912,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2021-07-31,0.3478410972995034,0.33792499524769043,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2021-08-01,0.3470920717283649,0.3360163092947375,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2021-08-02,0.34714233768664143,0.3386473463455384,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,2021-08-03,0.3448738641924608,0.32620628453373146,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2021-08-04,0.3425041125511936,0.3197141798447305,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,2021-08-05,0.34123602957952626,0.3199110788587955,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2021-08-06,0.3383591788461458,0.31167937214371333,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2021-08-07,0.3366434287271308,0.3175658171652938,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,2021-08-08,0.33846569933619647,0.33437192218117284,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,2021-08-09,0.34132731809109845,0.34117492647271586,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2021-08-10,0.34024153060648094,0.32211024201131555,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2021-08-11,0.33603750991829057,0.306919104562289,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2021-08-12,0.3336962781502907,0.30537308084404646,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2021-08-13,0.3330886672585077,0.3099499823617695,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2021-08-14,0.33110167728430895,0.3011856391274771,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,2021-08-15,0.32817846231772085,0.2939578287371792,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,2021-08-16,0.3252725224999707,0.2878042888229871,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2021-08-17,0.32226069846786876,0.281579770890595,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,2021-08-18,0.32089268925974246,0.2880570973293145,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,2021-08-19,0.3275124317476106,0.32640273698787375,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2021-08-20,0.34332289744766065,0.3631878004082923,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2021-08-21,0.3525770544647899,0.35540714565967935,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2021-08-22,0.3467127640563534,0.3306394081061278,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2021-08-23,0.34447499072902954,0.331983664365398,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,2021-08-24,0.34585167540780376,0.3411380926096962,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2021-08-25,0.3451230858278273,0.33270604108255875,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,2021-08-26,0.3421156876007779,0.3223732999273395,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2021-08-27,0.34074952091523875,0.3212256345524525,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,2021-08-28,0.3426557189745228,0.3259384623107553,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2021-08-29,0.34117180533466895,0.3223301349336353,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2021-08-30,0.34015386649355456,0.31910083109379955,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2021-08-31,0.33946980915786534,0.32324447435043374,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2021-09-01,0.341898152035009,0.3395465932514121,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,2021-09-02,0.3428909579318974,0.33674539421953176,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,2021-09-03,0.3421412858059873,0.3332915706425382,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2021-09-04,0.34169737831317826,0.33120674491829893,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,2021-09-05,0.3390002071401647,0.31845244761800373,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2021-09-06,0.3382275028207256,0.32405403495198787,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2021-09-07,0.33982837011747163,0.3299747165825693,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,2021-09-08,0.34044471153926925,0.33249788438770345,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2021-09-09,0.3420539428654829,0.3397165208767242,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2021-09-10,0.3437228870365284,0.33862664913319446,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,2021-09-11,0.346021572207225,0.3506759542087628,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2021-09-12,0.3486336024611058,0.34394419465906106,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2021-09-13,0.34740767175627274,0.3415330644729418,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2021-09-14,0.3460817915382028,0.33339349765873455,"{""type"":""MultiPoint"",""coordinates"":[]}"
