date,district,rainfall_mm
2020-01-10,Rudra Prayag,0.4685993011249471
2020-01-10,Tehri Garhwal,0.2281547812522175
2020-01-10,Udham Singh Nagar,0.0
2020-01-10,Uttarkashi,0.4410834841196437
2020-01-11,Almora,0.1056127935644681
2020-01-11,Bageshwar,2.1006598491029926
2020-01-11,Chamoli,0.8149103388252781
2020-01-11,Champawat,0.0
2020-01-11,Dehra Dun,0.5393853775220757
2020-01-11,Haridwar,0.0862422931429669
2020-01-11,Naini Tal,0.0014200352657259
2020-01-11,Pauri Garhwal,0.394860450600499
2020-01-11,Pithoragarh,0.4815299470730427
2020-01-11,Rudra Prayag,1.213010334727613
2020-01-11,Tehri Garhwal,1.608263872746074
2020-01-11,Udham Singh Nagar,0.00016405556831060696
2020-01-11,Uttarkashi,1.3878724673741434
2020-01-12,Almora,0.2126281162137529
2020-01-12,Bageshwar,1.5558731093838367
2020-01-12,Chamoli,0.8300381297496666
2020-01-12,Champawat,2.510040011032518e-05
2020-01-12,Dehra Dun,1.8161290106371213
2020-01-12,Haridwar,0.99449725689599
2020-01-12,Naini Tal,0.0019962588886665
2020-01-12,Pauri Garhwal,0.7478316915873098
2020-01-12,Pithoragarh,0.9061279972659902
2020-01-12,Rudra Prayag,3.754046538791302
2020-01-12,Tehri Garhwal,1.454303729118427
2020-01-12,Udham Singh Nagar,0.0
2020-01-12,Uttarkashi,3.7911899678206753
2020-01-13,Almora,1.0907646151259032
2020-01-13,Bageshwar,6.906881292236914
2020-01-13,Chamoli,11.413139744846408
2020-01-13,Champawat,0.4385805603389789
2020-01-13,Dehra Dun,35.89029414440843
2020-01-13,Haridwar,6.984808786034546
2020-01-13,Naini Tal,0.0564080834530807
2020-01-13,Pauri Garhwal,6.7696521550426425
2020-01-13,Pithoragarh,7.076377671234323
2020-01-13,Rudra Prayag,25.999357026105734
2020-01-13,Tehri Garhwal,36.90883159985375
2020-01-13,Udham Singh Nagar,0.0805025096403772
2020-01-13,Uttarkashi,49.77973966239696
2020-01-14,Almora,0.0274762734789714
2020-01-14,Bageshwar,0.3327352877988768
2020-01-14,Chamoli,0.740196866405389
2020-01-14,Champawat,0.2916164609290805
2020-01-14,Dehra Dun,0.077723491256389
2020-01-14,Haridwar,0.0434187344582247
2020-01-14,Naini Tal,0.2504130664563083
2020-01-14,Pauri Garhwal,0.1215546186143884
2020-01-14,Pithoragarh,0.3329576134996702
2020-01-14,Rudra Prayag,0.3902296946417792
2020-01-14,Tehri Garhwal,0.3464868384852098
2020-01-14,Udham Singh Nagar,0.468389727039653
2020-01-14,Uttarkashi,0.3112680910833309
2020-01-15,Almora,0.1292746723480542
2020-01-15,Bageshwar,0.3664953947688714
2020-01-15,Chamoli,0.8634177067704366
2020-01-15,Champawat,0.1701932681694506
2020-01-15,Dehra Dun,0.0072267646125841
2020-01-15,Haridwar,0.0
2020-01-15,Naini Tal,0.0845599057672387
2020-01-15,Pauri Garhwal,0.1739303014769537
2020-01-15,Pithoragarh,0.3735236589892068
2020-01-15,Rudra Prayag,0.652431763217355
2020-01-15,Tehri Garhwal,0.5421773578714738
2020-01-15,Udham Singh Nagar,0.2841981904938521
2020-01-15,Uttarkashi,0.0982890333667409
2020-01-16,Almora,8.164732710869073
2020-01-16,Bageshwar,3.3985918276970657
2020-01-16,Chamoli,2.5560948049913765
2020-01-16,Champawat,4.6578362169780725
2020-01-16,Dehra Dun,8.543429879348421
2020-01-16,Haridwar,21.139723941346755
2020-01-16,Naini Tal,13.339431793536678
2020-01-16,Pauri Garhwal,23.09891164688645
2020-01-16,Pithoragarh,2.575600085058541
2020-01-16,Rudra Prayag,5.28091867879863
2020-01-16,Tehri Garhwal,7.526809292693551
2020-01-16,Udham Singh Nagar,9.275162347139553
2020-01-16,Uttarkashi,3.4153286875747217
2020-01-17,Almora,1.476735321610434
2020-01-17,Bageshwar,1.5078418704273648
2020-01-17,Chamoli,3.382178706497017
2020-01-17,Champawat,1.3522288785311378
2020-01-17,Dehra Dun,0.5551199094124817
2020-01-17,Haridwar,0.04358689772199
2020-01-17,Naini Tal,5.358962259090243
2020-01-17,Pauri Garhwal,1.317905681456636
2020-01-17,Pithoragarh,1.0757452763894575
2020-01-17,Rudra Prayag,4.803360839522023
2020-01-17,Tehri Garhwal,3.968419662979529
2020-01-17,Udham Singh Nagar,4.228500471575372
2020-01-17,Uttarkashi,5.119482107860336
2020-01-18,Almora,2.062433525755013
2020-01-18,Bageshwar,5.924412550524508
2020-01-18,Chamoli,3.2100618195403188
2020-01-18,Champawat,2.294667367600409
2020-01-18,Dehra Dun,4.183648051763078
2020-01-18,Haridwar,0.0837603453226974
2020-01-18,Naini Tal,1.2858707946035626
2020-01-18,Pauri Garhwal,2.78660506161382
2020-01-18,Pithoragarh,1.291613877499073
2020-01-18,Rudra Prayag,19.21605483507046
2020-01-18,Tehri Garhwal,11.871989821558646
2020-01-18,Udham Singh Nagar,0.0
2020-01-18,Uttarkashi,2.02325639275853
2020-01-19,Almora,0.1548603544685456
2020-01-19,Bageshwar,0.228557900186313
2020-01-19,Chamoli,0.4160839179151096
2020-01-19,Champawat,0.0
2020-01-19,Dehra Dun,0.0148105745515503
2020-01-19,Haridwar,0.0
2020-01-19,Naini Tal,0.0
2020-01-19,Pauri Garhwal,0.0828270738436495
2020-01-19,Pithoragarh,0.0377704896123694
2020-01-19,Rudra Prayag,0.2185820329664129
2020-01-19,Tehri Garhwal,0.1067594329114105
2020-01-19,Udham Singh Nagar,0.0002261306482119177
2020-01-19,Uttarkashi,0.1210258227367217
2020-01-20,Almora,2.2629242967734657
2020-01-20,Bageshwar,0.8593281036525321
2020-01-20,Chamoli,1.1213666884913938
2020-01-20,Champawat,0.5682567636459975
2020-01-20,Dehra Dun,3.878121337539504
2020-01-20,Haridwar,5.141519506177061
2020-01-20,Naini Tal,1.3934469172986732
2020-01-20,Pauri Garhwal,3.5053167885655325
2020-01-20,Pithoragarh,0.403598859037201
2020-01-20,Rudra Prayag,1.4262089476333557
2020-01-20,Tehri Garhwal,1.5841383498443944
2020-01-20,Udham Singh Nagar,0.6605327939399924
2020-01-20,Uttarkashi,0.8581407679189882
2020-01-21,Almora,0.010101002966783
2020-01-21,Bageshwar,0.7879053157168744
2020-01-21,Chamoli,0.3122953722361672
2020-01-21,Champawat,1.554047402372232
2020-01-21,Dehra Dun,0.4557365639302518
2020-01-21,Haridwar,0.1921015960015297
2020-01-21,Naini Tal,2.3589971427409213
2020-01-21,Pauri Garhwal,0.3069921293756949
2020-01-21,Pithoragarh,0.2080625464556217
2020-01-21,Rudra Prayag,0.7130345275844342
2020-01-21,Tehri Garhwal,0.7316555295000546
2020-01-21,Udham Singh Nagar,1.102393561352827
2020-01-21,Uttarkashi,0.428629400746381
2020-01-22,Almora,0.2087025440477568
2020-01-22,Bageshwar,0.9746920658309725
2020-01-22,Chamoli,1.1463632204830458
2020-01-22,Champawat,0.0
2020-01-22,Dehra Dun,0.010975742419183
2020-01-22,Haridwar,0.0
2020-01-22,Naini Tal,0.0
2020-01-22,Pauri Garhwal,0.1335405899801532
2020-01-22,Pithoragarh,0.1421537211912865
2020-01-22,Rudra Prayag,1.087316043920403
2020-01-22,Tehri Garhwal,0.5743194685229344
2020-01-22,Udham Singh Nagar,0.0
2020-01-22,Uttarkashi,0.4321948781338421
2020-01-23,Almora,0.0750969335477983
2020-01-23,Bageshwar,0.1352481564941734
2020-01-23,Chamoli,0.4413861803044195
2020-01-23,Champawat,0.0
2020-01-23,Dehra Dun,0.0
2020-01-23,Haridwar,0.0
2020-01-23,Naini Tal,0.0
2020-01-23,Pauri Garhwal,0.062036464444155
2020-01-23,Pithoragarh,0.1413364198409134
2020-01-23,Rudra Prayag,0.0609032791410291
2020-01-23,Tehri Garhwal,0.0522069179871394
2020-01-23,Udham Singh Nagar,0.002938220448662
2020-01-23,Uttarkashi,0.0775681669318086
2020-01-24,Almora,0.0138286328711647
2020-01-24,Bageshwar,0.458482535889968
2020-01-24,Chamoli,0.4796176913927609
2020-01-24,Champawat,0.0
2020-01-24,Dehra Dun,8.176614698677499e-06
2020-01-24,Haridwar,0.0
2020-01-24,Naini Tal,0.0
2020-01-24,Pauri Garhwal,0.0216247777262632
2020-01-24,Pithoragarh,0.2530520496406968
2020-01-24,Rudra Prayag,0.4314075858121503
2020-01-24,Tehri Garhwal,0.0557438987893099
2020-01-24,Udham Singh Nagar,0.0
2020-01-24,Uttarkashi,0.0485523087266473
2020-01-25,Almora,0.0935812072657703
2020-01-25,Bageshwar,0.2684843680626192
2020-01-25,Chamoli,0.4647918977203126
2020-01-25,Champawat,0.0451506009067307
2020-01-25,Dehra Dun,0.2956166449947189
2020-01-25,Haridwar,0.1861498450867269
2020-01-25,Naini Tal,0.0716060458571276
2020-01-25,Pauri Garhwal,0.3867130416939635
2020-01-25,Pithoragarh,0.2615133422441864
2020-01-25,Rudra Prayag,0.7932987732417068
2020-01-25,Tehri Garhwal,0.590272099148142
2020-01-25,Udham Singh Nagar,0.1568992003781141
2020-01-25,Uttarkashi,1.0098648924583815
2020-01-26,Almora,0.0
2020-01-26,Bageshwar,1.430317973360926
2020-01-26,Chamoli,0.4850181277301479
2020-01-26,Champawat,0.0632191252717972
2020-01-26,Dehra Dun,0.0330096753188488
2020-01-26,Haridwar,0.0
2020-01-26,Naini Tal,0.0007191104484387351
2020-01-26,Pauri Garhwal,0.0007304756780600236
2020-01-26,Pithoragarh,0.802699345936357
2020-01-26,Rudra Prayag,0.3743540485384705
2020-01-26,Tehri Garhwal,0.6344004794708488
2020-01-26,Udham Singh Nagar,0.0
2020-01-26,Uttarkashi,0.2044192272958423
2020-01-27,Almora,4.601956260292094
2020-01-27,Bageshwar,4.704656148848281
2020-01-27,Chamoli,3.244544798506896
2020-01-27,Champawat,0.9957554884227816
2020-01-27,Dehra Dun,3.8095433620535983
2020-01-27,Haridwar,8.00985014607986
2020-01-27,Naini Tal,2.343842292718793
2020-01-27,Pauri Garhwal,5.376238799978269
2020-01-27,Pithoragarh,1.2146775987333387
2020-01-27,Rudra Prayag,2.281849682126805
2020-01-27,Tehri Garhwal,3.467828740614524
2020-01-27,Udham Singh Nagar,0.4809274167237304
2020-01-27,Uttarkashi,2.0365275582448668
2020-01-28,Almora,30.158344536623
2020-01-28,Bageshwar,9.810768151149558
2020-01-28,Chamoli,7.502835438332747
2020-01-28,Champawat,24.703164566793788
2020-01-28,Dehra Dun,38.3247593116084
2020-01-28,Haridwar,21.545800695030817
2020-01-28,Naini Tal,9.887236569082969
2020-01-28,Pauri Garhwal,20.52812072852546
2020-01-28,Pithoragarh,10.969708012625544
2020-01-28,Rudra Prayag,7.92102570434122
2020-01-28,Tehri Garhwal,17.65321873867498
2020-01-28,Udham Singh Nagar,9.636267865676391
2020-01-28,Uttarkashi,8.966139381620414
2020-01-29,Almora,41.64430087754428
2020-01-29,Bageshwar,12.528537436506902
2020-01-29,Chamoli,10.820302035226588
2020-01-29,Champawat,16.038312837396873
2020-01-29,Dehra Dun,6.1617517225533405
2020-01-29,Haridwar,0.4524828172192899
2020-01-29,Naini Tal,27.72800422300133
2020-01-29,Pauri Garhwal,17.41533883726829
2020-01-29,Pithoragarh,2.288699957044916
2020-01-29,Rudra Prayag,7.858288269172804
2020-01-29,Tehri Garhwal,11.145131291589038
2020-01-29,Udham Singh Nagar,13.61338284079474
2020-01-29,Uttarkashi,5.185229632376071
2020-01-30,Almora,1.4215977144937195
2020-01-30,Bageshwar,0.5949806831900358
2020-01-30,Chamoli,1.4596061993459095
2020-01-30,Champawat,0.0485818265707243
2020-01-30,Dehra Dun,0.1228406896761906
2020-01-30,Haridwar,0.0
2020-01-30,Naini Tal,0.1400742986203006
2020-01-30,Pauri Garhwal,0.9404949384033748
2020-01-30,Pithoragarh,0.0106514515219499
2020-01-30,Rudra Prayag,2.257796145535182
2020-01-30,Tehri Garhwal,0.2776486786289032
2020-01-30,Udham Singh Nagar,0.0
2020-01-30,Uttarkashi,0.2373124127234967
2020-01-31,Almora,0.0064303144066869
2020-01-31,Bageshwar,0.8271507125477965
2020-01-31,Chamoli,1.6361708702365398
2020-01-31,Champawat,0.0012801204533147
2020-01-31,Dehra Dun,0.3020604977086715
2020-01-31,Haridwar,0.0
2020-01-31,Naini Tal,0.0882318383226951
2020-01-31,Pauri Garhwal,0.024150411966792
2020-01-31,Pithoragarh,0.0453145030201965
2020-01-31,Rudra Prayag,0.3576770202486755
2020-01-31,Tehri Garhwal,1.0131247419291582
2020-01-31,Udham Singh Nagar,0.0
2020-01-31,Uttarkashi,0.1527063865929147
2020-02-01,Almora,0.4923091707780194
2020-02-01,Bageshwar,0.7269693784806054
2020-02-01,Chamoli,1.001889477203965
2020-02-01,Champawat,0.0638330829475658
2020-02-01,Dehra Dun,0.7743768580618339
2020-02-01,Haridwar,0.0329975362756913
2020-02-01,Naini Tal,0.0498963434392011
2020-02-01,Pauri Garhwal,0.2689786024064097
2020-02-01,Pithoragarh,0.5125688365984727
2020-02-01,Rudra Prayag,1.5640155103713889
2020-02-01,Tehri Garhwal,1.0266059131632812
2020-02-01,Udham Singh Nagar,0.0277847336960872
2020-02-01,Uttarkashi,0.4902321097784227
2020-02-02,Almora,0.7470444488191901
2020-02-02,Bageshwar,0.3804898813181995
2020-02-02,Chamoli,0.672631508473024
2020-02-02,Champawat,0.0
2020-02-02,Dehra Dun,0.0
2020-02-02,Haridwar,0.0
2020-02-02,Naini Tal,0.0269609264103043
2020-02-02,Pauri Garhwal,0.1347498231190562
2020-02-02,Pithoragarh,0.1278110045422391
2020-02-02,Rudra Prayag,0.4310241709468123
2020-02-02,Tehri Garhwal,0.1419767412833523
2020-02-02,Udham Singh Nagar,0.0
2020-02-02,Uttarkashi,0.1015332506010168
2020-02-03,Almora,0.2517014571246862
2020-02-03,Bageshwar,0.1750192986402373
2020-02-03,Chamoli,0.8028473282291916
2020-02-03,Champawat,0.0
2020-02-03,Dehra Dun,0.0
2020-02-03,Haridwar,0.0
2020-02-03,Naini Tal,0.0088750906381533
2020-02-03,Pauri Garhwal,0.2107084979798675
2020-02-03,Pithoragarh,0.1741483004258699
2020-02-03,Rudra Prayag,0.4723885888121186
2020-02-03,Tehri Garhwal,0.1186723188978055
2020-02-03,Udham Singh Nagar,0.0
2020-02-03,Uttarkashi,0.0802795690900179
2020-02-04,Almora,0.2706588865915634
2020-02-04,Bageshwar,0.6027077096642802
2020-02-04,Chamoli,0.4415980042665008
2020-02-04,Champawat,0.0137612949923544
2020-02-04,Dehra Dun,0.0975476937180927
2020-02-04,Haridwar,0.0039056170524166
2020-02-04,Naini Tal,0.0007975683005099471
2020-02-04,Pauri Garhwal,0.1708784932632519
2020-02-04,Pithoragarh,0.1042299143113504
2020-02-04,Rudra Prayag,0.2915699405309346
2020-02-04,Tehri Garhwal,0.6438014512458937
2020-02-04,Udham Singh Nagar,0.0
2020-02-04,Uttarkashi,0.1839177545141607
2020-02-05,Almora,0.3221657997797245
2020-02-05,Bageshwar,0.6350284813103775
2020-02-05,Chamoli,0.6573761942229527
2020-02-05,Champawat,0.0
2020-02-05,Dehra Dun,0.0
2020-02-05,Haridwar,0.0
2020-02-05,Naini Tal,0.0046425230416304
2020-02-05,Pauri Garhwal,0.0923452301546253
2020-02-05,Pithoragarh,0.009799754964862
2020-02-05,Rudra Prayag,0.1935094926557752
2020-02-05,Tehri Garhwal,0.2497097716867012
2020-02-05,Udham Singh Nagar,0.0
2020-02-05,Uttarkashi,0.1620434995658687
2020-02-06,Almora,0.0785201983945545
2020-02-06,Bageshwar,0.307954956069486
2020-02-06,Chamoli,0.6427358198840292
2020-02-06,Champawat,0.0051204818132591
2020-02-06,Dehra Dun,0.203362628668176
2020-02-06,Haridwar,0.0072292654620436
2020-02-06,Naini Tal,0.0129767219817348
2020-02-06,Pauri Garhwal,0.0172789293055501
2020-02-06,Pithoragarh,0.06279643090181
2020-02-06,Rudra Prayag,0.3652676911532416
2020-02-06,Tehri Garhwal,0.3181633544208612
2020-02-06,Udham Singh Nagar,0.0
2020-02-06,Uttarkashi,0.2805315548087496
2020-02-07,Almora,0.0219346525190739
2020-02-07,Bageshwar,0.5987600942948655
2020-02-07,Chamoli,0.8920371135663578
2020-02-07,Champawat,0.0166265057141791
2020-02-07,Dehra Dun,1.2363736507167813
2020-02-07,Haridwar,0.0080903325704482
2020-02-07,Naini Tal,0.0026187258611411
2020-02-07,Pauri Garhwal,0.366032292110863
2020-02-07,Pithoragarh,0.5767916962969668
2020-02-07,Rudra Prayag,3.089201980571557
2020-02-07,Tehri Garhwal,2.923138045731952
2020-02-07,Udham Singh Nagar,0.0
2020-02-07,Uttarkashi,1.2275834965429056
2020-02-08,Almora,0.1546014051310164
2020-02-08,Bageshwar,0.0396259179588763
2020-02-08,Chamoli,0.3769530936128094
2020-02-08,Champawat,0.0
2020-02-08,Dehra Dun,0.0
2020-02-08,Haridwar,0.0044902268850293
2020-02-08,Naini Tal,0.0062755894573614
2020-02-08,Pauri Garhwal,0.0464821513847036
2020-02-08,Pithoragarh,0.0051917918694237
2020-02-08,Rudra Prayag,0.0010863557843964
2020-02-08,Tehri Garhwal,0.1033592241603364
2020-02-08,Udham Singh Nagar,0.0073403780385213
2020-02-08,Uttarkashi,0.0136930352839436
2020-02-09,Almora,0.0097119034528823
2020-02-09,Bageshwar,0.2257849219159277
2020-02-09,Chamoli,0.2219917776414703
2020-02-09,Champawat,0.0
2020-02-09,Dehra Dun,0.0194262737473262
2020-02-09,Haridwar,0.0
2020-02-09,Naini Tal,0.0
2020-02-09,Pauri Garhwal,0.025935548106077
2020-02-09,Pithoragarh,0.2740873787158502
2020-02-09,Rudra Prayag,0.0473678739422961
2020-02-09,Tehri Garhwal,0.1530408838164136
2020-02-09,Udham Singh Nagar,0.0
2020-02-09,Uttarkashi,0.2596251393590066
2020-02-10,Almora,0.021386252810124
2020-02-10,Bageshwar,0.5626259067619686
2020-02-10,Chamoli,0.254838323880666
2020-02-10,Champawat,0.0
2020-02-10,Dehra Dun,0.0037660123927594
2020-02-10,Haridwar,0.0
2020-02-10,Naini Tal,0.0
2020-02-10,Pauri Garhwal,0.0587175224711896
2020-02-10,Pithoragarh,0.2943450437292002
2020-02-10,Rudra Prayag,0.0754300490407746
2020-02-10,Tehri Garhwal,0.0688619874105329
2020-02-10,Udham Singh Nagar,0.0
2020-02-10,Uttarkashi,0.0884824134404757
2020-02-11,Almora,0.0157910786301944
2020-02-11,Bageshwar,1.0929282778697706
2020-02-11,Chamoli,0.8099180792653446
2020-02-11,Champawat,0.0284826800266437
2020-02-11,Dehra Dun,0.0432059134626504
2020-02-11,Haridwar,0.0410283497023194
2020-02-11,Naini Tal,0.0
2020-02-11,Pauri Garhwal,0.0006491403731503635
2020-02-11,Pithoragarh,0.7463702146252523
2020-02-11,Rudra Prayag,0.4341778848275208
2020-02-11,Tehri Garhwal,0.3744662544406735
2020-02-11,Udham Singh Nagar,0.0124371857218556
2020-02-11,Uttarkashi,0.0815790115591702
2020-02-12,Almora,0.0065441972590223
2020-02-12,Bageshwar,1.4812720229297958
2020-02-12,Chamoli,0.4932501737635396
2020-02-12,Champawat,0.0
2020-02-12,Dehra Dun,0.0590917109492755
2020-02-12,Haridwar,0.0
2020-02-12,Naini Tal,6.858567822119507e-05
2020-02-12,Pauri Garhwal,0.0061298279325354
2020-02-12,Pithoragarh,0.3697467000093721
2020-02-12,Rudra Prayag,0.1243765084545847
2020-02-12,Tehri Garhwal,0.8570639337500002
2020-02-12,Udham Singh Nagar,0.0123396390278752
2020-02-12,Uttarkashi,0.2132219595917861
2020-02-13,Almora,0.0
2020-02-13,Bageshwar,0.7592527364834334
2020-02-13,Chamoli,0.7811754158801979
2020-02-13,Champawat,0.0
2020-02-13,Dehra Dun,0.0
2020-02-13,Haridwar,0.0
2020-02-13,Naini Tal,0.0
2020-02-13,Pauri Garhwal,0.0125198514208573
2020-02-13,Pithoragarh,0.4731686377248092
2020-02-13,Rudra Prayag,4.364220958069893
2020-02-13,Tehri Garhwal,0.90655545342802
2020-02-13,Udham Singh Nagar,0.0
2020-02-13,Uttarkashi,0.6861853431720545
2020-02-14,Almora,0.2991702752162595
2020-02-14,Bageshwar,1.3020119260869891
2020-02-14,Chamoli,3.5285963750070777
2020-02-14,Champawat,0.0
2020-02-14,Dehra Dun,0.0
2020-02-14,Haridwar,0.0
2020-02-14,Naini Tal,0.0556479255075261
2020-02-14,Pauri Garhwal,0.2631327515693023
2020-02-14,Pithoragarh,0.6324618011405735
2020-02-14,Rudra Prayag,5.460842704742065
2020-02-14,Tehri Garhwal,1.638342039582039
2020-02-14,Udham Singh Nagar,0.0
2020-02-14,Uttarkashi,0.2409505985280497
2020-02-15,Almora,0.1113584574686722
2020-02-15,Bageshwar,0.7433538440947065
2020-02-15,Chamoli,0.4891089422158399
2020-02-15,Champawat,0.0
2020-02-15,Dehra Dun,0.0
2020-02-15,Haridwar,0.0
2020-02-15,Naini Tal,0.0012516886085677
2020-02-15,Pauri Garhwal,0.0222137839052397
2020-02-15,Pithoragarh,0.7424991109070308
2020-02-15,Rudra Prayag,0.4910068973435638
2020-02-15,Tehri Garhwal,0.3911804164098694
2020-02-15,Udham Singh Nagar,0.001695240816658
2020-02-15,Uttarkashi,0.3673352918003308
2020-02-16,Almora,0.0049267894590431
2020-02-16,Bageshwar,0.5767316057995605
2020-02-16,Chamoli,0.092653130195445
2020-02-16,Champawat,0.0432981913179967
2020-02-16,Dehra Dun,0.0
2020-02-16,Haridwar,0.0
2020-02-16,Naini Tal,0.0005299802437915532
2020-02-16,Pauri Garhwal,0.0
2020-02-16,Pithoragarh,0.326423567739194
2020-02-16,Rudra Prayag,0.4577892783134918
2020-02-16,Tehri Garhwal,0.115221594984466
2020-02-16,Udham Singh Nagar,0.0
2020-02-16,Uttarkashi,0.1806550447391282
2020-02-17,Almora,0.0
2020-02-17,Bageshwar,1.3163786631435332
2020-02-17,Chamoli,0.4611527459465266
2020-02-17,Champawat,0.0
