time,precipitation,rain,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,station_id,station_name,latitude,longitude,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,period_id,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,flood_occurred,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh
2023-07-01T00:00,0.0,0.0,0.39,0.383,24.2,83,895.4,4.5,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.0,86.67,85.11,0,24.2,83,895.4,4.5
2023-07-01T01:00,0.0,0.0,0.39,0.383,22.1,94,894.6,5.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.0,86.67,85.11,0,22.1,94,894.6,5.1
2023-07-01T02:00,0.0,0.0,0.39,0.383,21.4,95,894.1,5.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.0,86.67,85.11,0,21.4,95,894.1,5.1
2023-07-01T03:00,0.0,0.0,0.39,0.383,20.8,94,893.7,5.8,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.0,86.67,85.11,0,20.8,94,893.7,5.8
2023-07-01T04:00,0.0,0.0,0.39,0.383,20.1,93,893.4,5.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.0,86.67,85.11,0,20.1,93,893.4,5.2
2023-07-01T05:00,0.0,0.0,0.386,0.383,22.4,88,894.8,3.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.0,85.78,85.11,0,22.4,88,894.8,3.9
2023-07-01T06:00,0.2,0.2,0.388,0.383,22.7,89,895.3,2.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.2,0.2,0.2,0.2,0.2,86.22,85.11,0,22.7,89,895.3,2.1
2023-07-01T07:00,0.0,0.0,0.388,0.383,23.4,81,895.3,4.0,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.2,0.2,0.2,0.2,86.22,85.11,0,23.4,81,895.3,4.0
2023-07-01T08:00,0.0,0.0,0.388,0.383,24.9,76,895.5,1.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.2,0.2,0.2,0.2,86.22,85.11,0,24.9,76,895.5,1.6
2023-07-01T09:00,0.0,0.0,0.386,0.383,26.8,70,896.0,2.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.2,0.2,0.2,85.78,85.11,0,26.8,70,896.0,2.1
2023-07-01T10:00,0.0,0.0,0.384,0.382,27.8,69,896.4,6.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.2,0.2,0.2,85.33,84.89,0,27.8,69,896.4,6.6
2023-07-01T11:00,0.0,0.0,0.381,0.38,27.9,69,897.0,7.0,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.2,0.2,0.2,84.67,84.44,0,27.9,69,897.0,7.0
2023-07-01T12:00,0.3,0.3,0.381,0.379,27.9,69,897.2,7.7,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.3,0.3,0.3,0.5,0.5,84.67,84.22,0,27.9,69,897.2,7.7
2023-07-01T13:00,0.3,0.3,0.381,0.379,27.4,70,896.5,4.8,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.3,0.6,0.6,0.8,0.8,84.67,84.22,0,27.4,70,896.5,4.8
2023-07-01T14:00,0.0,0.0,0.379,0.378,28.6,65,895.5,2.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.6,0.6,0.8,0.8,84.22,84.0,0,28.6,65,895.5,2.9
2023-07-01T15:00,0.0,0.0,0.376,0.377,29.2,63,894.9,4.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.3,0.6,0.8,0.8,83.56,83.78,0,29.2,63,894.9,4.6
2023-07-01T16:00,0.0,0.0,0.374,0.376,28.7,67,894.4,5.0,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.6,0.8,0.8,83.11,83.56,0,28.7,67,894.4,5.0
2023-07-01T17:00,0.0,0.0,0.364,0.373,27.4,70,894.7,5.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.6,0.8,0.8,80.89,82.89,0,27.4,70,894.7,5.9
2023-07-01T18:00,0.0,0.0,0.363,0.373,26.3,75,894.9,4.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.3,0.8,0.8,80.67,82.89,0,26.3,75,894.9,4.6
2023-07-01T19:00,0.0,0.0,0.363,0.373,25.2,84,895.2,2.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,25.2,84,895.2,2.2
2023-07-01T20:00,0.0,0.0,0.363,0.373,24.9,82,895.8,2.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,24.9,82,895.8,2.6
2023-07-01T21:00,0.0,0.0,0.363,0.373,24.4,84,896.8,1.5,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,24.4,84,896.8,1.5
2023-07-01T22:00,0.0,0.0,0.363,0.373,24.2,85,897.4,1.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,24.2,85,897.4,1.9
2023-07-01T23:00,0.0,0.0,0.363,0.373,23.8,87,897.5,2.3,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,23.8,87,897.5,2.3
2023-07-02T00:00,0.0,0.0,0.363,0.373,23.5,88,897.4,2.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,23.5,88,897.4,2.9
2023-07-02T01:00,0.0,0.0,0.363,0.373,22.8,91,896.6,3.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,22.8,91,896.6,3.1
2023-07-02T02:00,0.0,0.0,0.363,0.373,20.6,99,895.6,3.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,20.6,99,895.6,3.1
2023-07-02T03:00,0.0,0.0,0.363,0.373,19.5,100,895.1,2.3,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,19.5,100,895.1,2.3
2023-07-02T04:00,0.0,0.0,0.363,0.373,19.1,100,895.3,2.0,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,80.67,82.89,0,19.1,100,895.3,2.0
2023-07-02T05:00,0.0,0.0,0.366,0.373,21.2,92,896.5,3.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.8,0.8,81.33,82.89,0,21.2,92,896.5,3.9
2023-07-02T06:00,0.0,0.0,0.366,0.372,21.6,92,896.5,4.7,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.6,0.8,81.33,82.67,0,21.6,92,896.5,4.7
2023-07-02T07:00,0.0,0.0,0.366,0.372,23.3,86,896.9,4.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.6,0.8,81.33,82.67,0,23.3,86,896.9,4.1
2023-07-02T08:00,0.0,0.0,0.365,0.372,25.5,76,897.4,2.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.6,0.8,81.11,82.67,0,25.5,76,897.4,2.1
2023-07-02T09:00,0.0,0.0,0.364,0.372,27.0,70,897.4,5.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.6,0.8,80.89,82.67,0,27.0,70,897.4,5.6
2023-07-02T10:00,0.0,0.0,0.362,0.371,28.4,64,897.4,5.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.6,0.8,80.44,82.44,0,28.4,64,897.4,5.9
2023-07-02T11:00,0.0,0.0,0.359,0.369,29.4,60,897.0,7.4,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.6,0.8,79.78,82.0,0,29.4,60,897.0,7.4
2023-07-02T12:00,0.0,0.0,0.356,0.368,29.7,60,896.6,8.4,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.3,0.8,79.11,81.78,0,29.7,60,896.6,8.4
2023-07-02T13:00,0.0,0.0,0.353,0.367,30.1,58,896.1,8.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,78.44,81.56,0,30.1,58,896.1,8.1
2023-07-02T14:00,0.0,0.0,0.35,0.365,30.3,54,895.7,8.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.78,81.11,0,30.3,54,895.7,8.2
2023-07-02T15:00,0.0,0.0,0.348,0.364,30.1,55,895.1,8.3,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.33,80.89,0,30.1,55,895.1,8.3
2023-07-02T16:00,0.0,0.0,0.346,0.363,29.5,59,894.8,8.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,76.89,80.67,0,29.5,59,894.8,8.6
2023-07-02T17:00,0.0,0.0,0.347,0.363,28.0,65,895.4,6.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,28.0,65,895.4,6.1
2023-07-02T18:00,0.0,0.0,0.347,0.363,27.1,70,895.6,6.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,27.1,70,895.6,6.1
2023-07-02T19:00,0.0,0.0,0.347,0.363,25.9,79,895.9,2.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,25.9,79,895.9,2.9
2023-07-02T20:00,0.0,0.0,0.347,0.363,25.0,86,896.2,3.0,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,25.0,86,896.2,3.0
2023-07-02T21:00,0.0,0.0,0.347,0.363,24.6,87,896.5,3.8,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,24.6,87,896.5,3.8
2023-07-02T22:00,0.0,0.0,0.347,0.363,24.6,85,896.8,3.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,24.6,85,896.8,3.1
2023-07-02T23:00,0.0,0.0,0.347,0.363,24.7,82,896.7,3.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,24.7,82,896.7,3.2
2023-07-03T00:00,0.0,0.0,0.347,0.363,24.3,83,896.8,2.3,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,24.3,83,896.8,2.3
2023-07-03T01:00,0.0,0.0,0.347,0.363,23.9,84,896.8,2.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,23.9,84,896.8,2.2
2023-07-03T02:00,0.0,0.0,0.347,0.363,23.7,83,896.5,2.5,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,23.7,83,896.5,2.5
2023-07-03T03:00,0.0,0.0,0.347,0.363,23.1,85,896.8,2.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,23.1,85,896.8,2.6
2023-07-03T04:00,0.0,0.0,0.347,0.363,21.9,90,896.3,4.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,77.11,80.67,0,21.9,90,896.3,4.6
2023-07-03T05:00,0.0,0.0,0.346,0.362,22.2,92,895.7,4.0,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,76.89,80.44,0,22.2,92,895.7,4.0
2023-07-03T06:00,0.0,0.0,0.346,0.362,23.4,87,896.4,3.4,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,76.89,80.44,0,23.4,87,896.4,3.4
2023-07-03T07:00,0.0,0.0,0.346,0.362,25.5,77,897.2,3.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,76.89,80.44,0,25.5,77,897.2,3.1
2023-07-03T08:00,0.0,0.0,0.345,0.361,27.0,71,897.7,3.7,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,76.67,80.22,0,27.0,71,897.7,3.7
2023-07-03T09:00,0.1,0.1,0.345,0.361,28.1,66,898.0,5.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.1,0.1,0.1,0.9,76.67,80.22,0,28.1,66,898.0,5.2
2023-07-03T10:00,0.0,0.0,0.343,0.36,29.0,64,897.9,5.5,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.1,0.1,0.1,0.9,76.22,80.0,0,29.0,64,897.9,5.5
2023-07-03T11:00,0.2,0.2,0.342,0.359,29.7,62,897.6,7.7,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.2,0.3,0.3,0.3,1.1,76.0,79.78,0,29.7,62,897.6,7.7
2023-07-03T12:00,0.1,0.1,0.34,0.358,30.0,62,897.2,7.8,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.3,0.4,0.4,1.2,75.56,79.56,0,30.0,62,897.2,7.8
2023-07-03T13:00,0.1,0.1,0.339,0.356,30.2,61,896.5,8.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.4,0.5,0.5,1.3,75.33,79.11,0,30.2,61,896.5,8.2
2023-07-03T14:00,0.1,0.1,0.337,0.355,30.6,59,896.1,8.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.3,0.6,0.6,1.4,74.89,78.89,0,30.6,59,896.1,8.6
2023-07-03T15:00,0.1,0.1,0.336,0.354,30.2,60,895.5,7.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.3,0.6,0.7,1.5,74.67,78.67,0,30.2,60,895.5,7.9
2023-07-03T16:00,0.1,0.1,0.335,0.354,29.5,64,895.1,7.5,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.3,0.7,0.8,1.6,74.44,78.67,0,29.5,64,895.1,7.5
2023-07-03T17:00,0.1,0.1,0.334,0.354,28.7,66,894.9,4.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.3,0.6,0.9,1.7,74.22,78.67,0,28.7,66,894.9,4.9
2023-07-03T18:00,0.0,0.0,0.333,0.354,28.1,70,895.3,4.5,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.2,0.5,0.9,1.7,74.0,78.67,0,28.1,70,895.3,4.5
2023-07-03T19:00,0.0,0.0,0.333,0.354,26.7,81,895.2,3.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.1,0.4,0.9,1.7,74.0,78.67,0,26.7,81,895.2,3.6
2023-07-03T20:00,0.0,0.0,0.333,0.354,26.5,81,895.7,2.8,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.3,0.9,1.7,74.0,78.67,0,26.5,81,895.7,2.8
2023-07-03T21:00,0.0,0.0,0.333,0.354,26.1,81,896.0,4.0,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.2,0.9,1.7,74.0,78.67,0,26.1,81,896.0,4.0
2023-07-03T22:00,0.0,0.0,0.333,0.354,25.7,82,896.2,3.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.1,0.9,1.7,74.0,78.67,0,25.7,82,896.2,3.2
2023-07-03T23:00,0.0,0.0,0.333,0.354,24.4,86,895.8,4.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.9,1.7,74.0,78.67,0,24.4,86,895.8,4.2
2023-07-04T00:00,0.0,0.0,0.333,0.354,24.6,85,895.4,3.4,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.9,1.7,74.0,78.67,0,24.6,85,895.4,3.4
2023-07-04T01:00,0.0,0.0,0.334,0.354,24.4,84,895.1,3.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.9,1.7,74.22,78.67,0,24.4,84,895.1,3.1
2023-07-04T02:00,0.0,0.0,0.334,0.353,22.9,90,893.9,4.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.9,1.7,74.22,78.44,0,22.9,90,893.9,4.2
2023-07-04T03:00,0.0,0.0,0.334,0.353,22.6,90,893.6,4.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.9,1.7,74.22,78.44,0,22.6,90,893.6,4.6
2023-07-04T04:00,0.0,0.0,0.334,0.353,21.8,92,893.3,3.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.9,1.7,74.22,78.44,0,21.8,92,893.3,3.9
2023-07-04T05:00,0.0,0.0,0.336,0.354,22.6,86,893.8,3.8,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.9,1.7,74.67,78.67,0,22.6,86,893.8,3.8
2023-07-04T06:00,0.0,0.0,0.336,0.354,24.0,76,894.6,3.3,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.0,0.9,1.5,74.67,78.67,0,24.0,76,894.6,3.3
2023-07-04T07:00,0.1,0.1,0.336,0.354,25.6,69,895.8,0.4,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.1,0.1,1.0,1.6,74.67,78.67,0,25.6,69,895.8,0.4
2023-07-04T08:00,0.1,0.1,0.336,0.353,26.7,66,896.3,1.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.2,0.2,1.1,1.7,74.67,78.44,0,26.7,66,896.3,1.6
2023-07-04T09:00,0.0,0.0,0.335,0.353,28.0,63,896.2,2.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.2,0.2,1.0,1.7,74.44,78.44,0,28.0,63,896.2,2.6
2023-07-04T10:00,0.0,0.0,0.333,0.352,29.5,60,896.4,2.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.1,0.2,1.0,1.7,74.0,78.22,0,29.5,60,896.4,2.9
2023-07-04T11:00,0.0,0.0,0.331,0.351,30.6,54,896.2,6.2,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.2,0.8,1.7,73.56,78.0,0,30.6,54,896.2,6.2
2023-07-04T12:00,0.0,0.0,0.328,0.349,31.0,52,896.3,8.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.2,0.7,1.4,72.89,77.56,0,31.0,52,896.3,8.1
2023-07-04T13:00,0.0,0.0,0.326,0.348,30.1,57,895.7,7.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.1,0.6,1.1,72.44,77.33,0,30.1,57,895.7,7.9
2023-07-04T14:00,0.1,0.1,0.324,0.347,30.2,57,894.6,8.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.1,0.1,0.6,1.2,72.0,77.11,0,30.2,57,894.6,8.6
2023-07-04T15:00,0.2,0.2,0.325,0.347,28.6,65,893.9,6.3,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.2,0.3,0.3,0.7,1.4,72.22,77.11,0,28.6,65,893.9,6.3
2023-07-04T16:00,0.1,0.1,0.324,0.346,28.8,67,893.6,5.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.1,0.4,0.4,0.7,1.5,72.0,76.89,0,28.8,67,893.6,5.1
2023-07-04T17:00,0.0,0.0,0.33,0.345,28.2,68,893.2,2.9,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.3,0.4,0.6,1.5,73.33,76.67,0,28.2,68,893.2,2.9
2023-07-04T18:00,0.0,0.0,0.33,0.345,27.4,74,893.3,4.6,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.1,0.4,0.6,1.5,73.33,76.67,0,27.4,74,893.3,4.6
2023-07-04T19:00,0.0,0.0,0.33,0.345,25.1,89,893.5,3.1,AUT_JNC_03,Aut (Larji / Tirthan Confluence),31.745,77.21,1050.0,34.5,80.0,4200.0,disaster_season_2023,0.0,0.0,0.4,0.6,1.5,73.33,76.67,0,25.1,89,893.5,3.1
