system:index,date,rainfall_mm,.geo
82,2021-03-24,0.4206784255760565,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2021-03-25,0.06103530422515325,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2021-03-26,0.17824382948357775,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,2021-03-27,0.07944551244310118,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2021-03-28,0.38533034805654315,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,2021-03-29,0.2782807281593545,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2021-03-30,0.16119288429304468,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2021-03-31,0.21129247850866803,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,2021-04-01,0.13659543119866654,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2021-04-02,0.06071743544303008,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2021-04-03,0.027691817672518416,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2021-04-04,0.21549443113936442,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,2021-04-05,0.6327940052016023,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2021-04-06,4.401368187333354,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,2021-04-07,2.493108757656512,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,2021-04-08,0.31789421087703457,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2021-04-09,0.0235282051084384,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,2021-04-10,0.07014497578349657,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2021-04-11,0.02338293591229659,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,2021-04-12,0.2830346565580934,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,2021-04-13,0.15565975755132813,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,2021-04-14,0.40248349603277345,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2021-04-15,0.47852150265935334,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,2021-04-16,2.5666290460464776,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2021-04-17,3.7666810302092766,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2021-04-18,0.8150613913401832,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2021-04-19,0.1133497288843831,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2021-04-20,6.58098395458023,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,2021-04-21,12.567022262036163,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2021-04-22,3.987353432534382,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,2021-04-23,12.666092768864107,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,2021-04-24,1.20894087499254,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2021-04-25,0.05161007895171202,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2021-04-26,0.0364230655330431,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2021-04-27,0.7767660490222901,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,2021-04-28,0.5780024765269356,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,2021-04-29,1.9723307787897575,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2021-04-30,2.8650119552347877,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,2021-05-01,1.88883260604337,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2021-05-02,4.873774242995025,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2021-05-03,4.268781374384973,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2021-05-04,6.186668741035209,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,2021-05-05,3.750433076501335,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2021-05-06,9.917618592791678,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2021-05-07,2.615055044378283,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2021-05-08,2.692239746648983,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2021-05-09,4.900274958772011,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,2021-05-10,2.957095090978488,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2021-05-11,4.383585287205745,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2021-05-12,9.634351043609453,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2021-05-13,3.0600272972849583,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2021-05-14,0.18137629951287418,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2021-05-15,1.172238767758866,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2021-05-16,0.2181321332672622,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2021-05-17,3.1193074426863387,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2021-05-18,8.2180285568426,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2021-05-19,25.680341863186168,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2021-05-20,20.83529279130495,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2021-05-21,2.8980069345352075,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2021-05-22,0.5088872624514523,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,2021-05-23,0.8670615069278405,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2021-05-24,0.32510522921140145,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2021-05-25,0.5531360927636167,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2021-05-26,0.42806373513478335,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2021-05-27,1.3279930074761686,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,2021-05-28,2.0215616927972957,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2021-05-29,6.547320310618846,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,2021-05-30,1.8154347338406782,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2021-05-31,11.841522561314084,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2021-06-01,3.5087301080500155,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,2021-06-02,2.035322508812666,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,2021-06-03,0.6137822959007246,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,2021-06-04,1.2138279959150375,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2021-06-05,1.9998365725171736,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,2021-06-06,1.8455784862282512,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,2021-06-07,2.4810706337812887,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,2021-06-08,0.49790544904555933,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,2021-06-09,15.823969126959545,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,2021-06-10,15.001249361763032,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,2021-06-11,7.857307324836409,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2021-06-12,17.162896454363306,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,2021-06-13,3.722034540943534,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2021-06-14,4.982771514676683,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,2021-06-15,7.561451082554486,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,2021-06-16,2.732686247036276,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2021-06-17,8.579421078433192,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,2021-06-18,24.661318558352914,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,2021-06-19,22.169807291287263,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,2021-06-20,4.577791909105557,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,2021-06-21,0.780755018257217,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,2021-06-22,1.509272102209429,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,2021-06-23,2.5079234919811046,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,2021-06-24,1.6764025821369897,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2021-06-25,4.274778323707301,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,2021-06-26,2.0818109932557975,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2021-06-27,0.7396409153755138,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,2021-06-28,2.0796797871290527,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,2021-06-29,1.2870903670251315,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,2021-06-30,1.2618168698173877,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2021-07-01,1.4775985173617678,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,2021-07-02,7.673899896481762,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2021-07-03,0.9402480113345199,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,2021-07-04,2.612060528964319,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,2021-07-05,1.3994443729784016,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,2021-07-06,1.7396888964354182,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,2021-07-07,2.2816440506536773,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2021-07-08,4.617855365805794,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,2021-07-09,2.286395019709158,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,2021-07-10,9.148068910992329,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,2021-07-11,18.344682660247518,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,2021-07-12,8.067630451500177,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,2021-07-13,9.96522145012081,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,2021-07-14,11.406112887955167,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,2021-07-15,4.121542585094414,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,2021-07-16,2.0013744070772606,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,2021-07-17,9.25030846449425,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,2021-07-18,31.775661436975582,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,2021-07-19,35.78207744284497,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,2021-07-20,9.506239876251984,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,2021-07-21,11.598251105661475,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,2021-07-22,8.350979482493502,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,2021-07-23,8.122070399001922,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,2021-07-24,5.426629054755265,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2021-07-25,22.62279689329987,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,2021-07-26,7.2520285226563015,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2021-07-27,15.015383653280853,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,2021-07-28,35.80958683748094,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2021-07-29,18.61046717720609,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2021-07-30,7.909134870556341,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2021-07-31,7.669049861699791,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2021-08-01,8.382337699320558,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2021-08-02,6.7439410813971765,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,2021-08-03,4.54139798573057,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2021-08-04,4.148584833096142,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,2021-08-05,4.031631205052574,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2021-08-06,3.777329294603468,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2021-08-07,4.8901668061824894,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,2021-08-08,14.151181292093813,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,2021-08-09,13.759769460150167,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2021-08-10,1.5727357640221618,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2021-08-11,2.6198159983545333,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2021-08-12,4.449545478204716,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2021-08-13,5.818585414497962,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2021-08-14,1.293838417429804,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,2021-08-15,2.2257349083019946,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,2021-08-16,0.541785137019234,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2021-08-17,1.9532184078641417,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,2021-08-18,5.163213132279226,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,2021-08-19,29.019566033869648,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2021-08-20,42.226739577605244,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2021-08-21,8.859204085514435,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2021-08-22,1.8710390745602006,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2021-08-23,10.989940245295069,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,2021-08-24,10.194929191049741,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2021-08-25,3.2555946748457445,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,2021-08-26,3.6237119252316816,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2021-08-27,8.200181898563345,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,2021-08-28,6.175389691704304,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2021-08-29,6.774261814867123,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2021-08-30,5.335304965803773,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2021-08-31,9.121790462026942,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2021-09-01,14.287384955735218,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,2021-09-02,6.380629557985404,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,2021-09-03,6.997760927762648,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2021-09-04,4.801656366773645,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,2021-09-05,0.693442191826663,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2021-09-06,10.382961724122929,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2021-09-07,9.500279499696013,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,2021-09-08,7.441952186035894,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2021-09-09,12.604222243796997,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2021-09-10,7.4056986102899165,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,2021-09-11,19.363924916108132,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2021-09-12,3.1120404443068392,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2021-09-13,11.12542010977533,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2021-09-14,3.299344282996481,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2021-09-15,2.3595266130422643,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,2021-09-16,6.757890927884281,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,2021-09-17,0.9573921728178002,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,2021-09-18,0.880642427631174,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,2021-09-19,3.238184661237891,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,2021-09-20,5.148122681439531,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,2021-09-21,5.5068941747086795,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,2021-09-22,9.976986153896458,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,2021-09-23,11.845839497930523,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,2021-09-24,3.66913621440222,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,2021-09-25,2.0503101160132746,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,2021-09-26,0.5651883034689634,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,2021-09-27,2.251299998790511,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,2021-09-28,2.011359293536495,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,2021-09-29,2.0973492537933476,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,2021-09-30,3.6578929066728607,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,2021-10-01,3.2575906749734718,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,2021-10-02,2.396307777285558,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2021-10-03,0.5417541116402651,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,2021-10-04,1.638955631765221,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,2021-10-05,1.030555358417201,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,2021-10-06,0.24009457030274522,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,2021-10-07,0.2794460715265574,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,2021-10-08,0.21578531938996612,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,2021-10-09,0.18730084423929855,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,2021-10-10,0.2781014564731386,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,2021-10-11,0.29050890302753385,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,2021-10-12,0.3176710719879951,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,2021-10-13,0.1006084818427558,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,2021-10-14,0.29040988978704163,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,2021-10-15,0.3515334287473258,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,2021-10-16,0.7893566756778667,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,2021-10-17,45.80680628818311,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,2021-10-18,100.55269323714616,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,2021-10-19,12.227336533337466,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,2021-10-20,1.165734857967838,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,2021-10-21,0.10907848731694289,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,2021-10-22,0.07230897725293389,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,2021-10-23,0.5589064409915284,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,2021-10-24,7.333775289974499,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,2021-10-25,0.10505660278859603,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,2021-10-26,0.15306628921926904,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,2021-10-27,0.09418049491178145,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,2021-10-28,0.12393280928607736,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,2021-10-29,0.08917911389525666,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,2021-10-30,0.07739943005255469,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,2021-10-31,0.10354248137166766,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,2021-11-01,0.16226904991475027,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,2021-11-02,0.07282418910877904,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,2021-11-03,0.035630815128849865,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,2021-11-04,0.04904705363079683,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,2021-11-05,0.02888760413761331,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,2021-11-06,0.04260276503409637,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,2021-11-07,0.02217615883109133,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,2021-11-08,0.07878298895733768,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,2021-11-09,0.04847216259362698,"{""type"":""MultiPoint"",""coordinates"":[]}"
